latitude,longitude
40.44882,-3.6633
40.45819,-3.70537
40.43431042996914,-3.684856568564805
40.45831420301661,-3.708496034778318
40.38268942331173,-3.730665423531199
40.40434626347234,-3.6790995808054774
40.46893674079469,-3.707320424689516
40.386243488321455,-3.7046697902281016
40.4230844178883,-3.664315309474882
40.4573,-3.67752
40.39677176498946,-3.685856170223074
40.45932582571661,-3.709029972971948
40.42531625926974,-3.6575081571936607
40.45797070193541,-3.709680049576396
40.40143350757065,-3.6799314245581622
40.40508017614107,-3.6831127822891214
40.46835,-3.66585
40.40076,-3.66942
40.4726694,-3.7145458
40.46177,-3.68971
40.40456,-3.73377
40.457771309320265,-3.6746082454919815
40.45457,-3.70733
40.47225,-3.69387
40.456450108653385,-3.652217499911785
40.4375418,-3.6865269
40.4315534,-3.6565215
40.39366,-3.73836
40.40159,-3.68876
40.45786,-3.68636
40.4249305873518,-3.664346835800728
40.43239,-3.6569
40.42096688961173,-3.716628018665722
40.4500434,-3.6881926
40.37992,-3.73264
40.38498014789166,-3.705372271714871
40.40936703418201,-3.6577807599880767
40.45712,-3.70951
40.40851,-3.69034
40.44345,-3.68099
40.39591,-3.70029
40.46845,-3.66664
40.47701,-3.71324
40.43324,-3.65145
40.45333262351908,-3.717976307574753
40.45081,-3.701
40.3869635,-3.6907575
40.39649,-3.66401
40.45986748410407,-3.7051009475904944
40.39353,-3.69223
40.46675,-3.71818
40.46002,-3.71108
40.40375,-3.68068
40.4127366,-3.7199149
40.40506,-3.67437
40.4352172,-3.6592618
40.47458492631268,-3.636898739683717
40.42723,-3.68686
40.455460912174985,-3.6288112780793456
40.45719,-3.65081
40.3880409,-3.7298791
40.44255200416293,-3.643161690561748
40.45702,-3.67931
40.44457,-3.69869
40.40769519899499,-3.660875335335731
40.4078,-3.68386
40.41243273370039,-3.6528042302034582
40.45917,-3.68105
40.3976827,-3.6961857
40.45556659218907,-3.679778793001315
40.46043056803816,-3.687773784806879
40.38812,-3.65613
40.38957,-3.72692
40.43315075191184,-3.657783289152891
40.4676282,-3.678664299999999
40.43505845093291,-3.6899788602444583
40.3796812,-3.7076359
40.46348,-3.68816
40.43276,-3.65621
40.3964031,-3.7239742
40.4077110656519,-3.688086981759221
40.39284758554296,-3.657098078814648
40.46936879038231,-3.6860423444329578
40.39772,-3.69608
40.402969220696995,-3.6634289216596096
40.40447230265866,-3.678650729585682
40.38005,-3.70913
40.4554899,-3.7073996
40.39229,-3.73564
40.44275,-3.64035
40.4522317,-3.7036419
40.43506,-3.65284
40.45998,-3.70798
40.45645529999999,-3.6519671
40.38926074344769,-3.721880812665661
40.44479,-3.67894
40.42561,-3.65701
40.4641376237184,-3.704892280428275
40.46968,-3.66695
40.45759067585855,-3.6505653923333785
40.43542951050906,-3.678112032389622
40.45481,-3.68117
40.4373249,-3.6849479
40.38339,-3.66371
40.4744453,-3.6849472
40.46167,-3.66007
40.42971,-3.66239
40.40059,-3.66933
40.40333,-3.67407
40.45617,-3.68192
40.455875163764766,-3.6877811857830536
40.38938,-3.69263
40.44949760620971,-3.702307464196568
40.421678791895545,-3.665028412378938
40.40554282820352,-3.5647272888396997
40.46304,-3.68828
40.39719,-3.69882
40.39040363025587,-3.706288543567905
40.43474669517778,-3.7009904483022136
40.40110490970034,-3.666463382542133
40.46245,-3.68888
40.46918,-3.68628
40.4550624,-3.6877991
40.40665,-3.68802
40.461263070569174,-3.68872730202287
40.392679849321645,-3.743855590597721
40.38247,-3.72906
40.40636,-3.68385
40.387493104615416,-3.736104592680931
40.458021369468035,-3.705538358697373
40.40474,-3.69061
40.39076,-3.65458
40.43512822061859,-3.6572719770510416
40.40402980393512,-3.664429294193168
40.399422,-3.721488
40.4417,-3.70829
40.43134,-3.65662
40.40773,-3.68834
40.435651982940826,-3.65985535304273
40.46867,-3.66503
40.448387,-3.685085
40.43377188708544,-3.6822426397871983
40.46367402659738,-3.718986223186554
40.3882641,-3.6936944
40.43342,-3.65358
40.45841,-3.70569
40.39113,-3.65648
40.43713476704345,-3.658093781922808
40.43497,-3.7192
40.40466809999999,-3.7440049
40.47369,-3.58161
40.46251595924966,-3.707280266390899
40.3950229,-3.6626905
40.40317,-3.663
40.4577,-3.7036
40.45998,-3.63503
40.413697341366465,-3.6529093388338767
40.3991,-3.66507
40.40751,-3.68693
40.40865331154298,-3.720793873071671
40.42316,-3.71738
40.448825318050766,-3.702362198867789
40.40821,-3.65333
40.4729151,-3.7189837
40.4565629,-3.6801211
40.42475607128944,-3.655078819482896
40.47101,-3.68658
40.4461793559976,-3.6973507107728247
40.447655244136904,-3.671881387101025
40.43271,-3.66726
40.46262026547257,-3.706864243510237
40.39005,-3.66308
40.3818,-3.69288
40.42489333326115,-3.653418123722077
40.46096,-3.63625
40.38752567669431,-3.738731478102156
40.43315,-3.68596
40.46069,-3.63736
40.45449735068205,-3.705927330703608
40.44405185357333,-3.642634444000135
40.4555,-3.68176
40.40248,-3.69068
40.40617048042348,-3.6782289747053154
40.4263467670455,-3.664733056827594
40.43881,-3.66335
40.45718,-3.67896
40.39521,-3.69436
40.41699,-3.67382
40.3796812,-3.7076359
40.444269356496754,-3.6842035933576502
40.3796812,-3.7076359
40.4685117691142,-3.7027624567095656
40.4313064,-3.6555314
40.4401072,-3.6775212
40.43893,-3.70574
40.40977986413324,-3.671162181467174
40.397834,-3.6644296
40.4342045323988,-3.655310273385652
40.44221858053098,-3.681204480016124
40.43204,-3.6859
40.45329,-3.69917
40.40287,-3.69066
40.4037662,-3.6791798
40.405335065412814,-3.661940507863735
40.44727433987177,-3.677410775595188
40.4023985,-3.6898022
40.398435471292125,-3.737328015267849
40.42662075072628,-3.6649532884446168
40.40692,-3.68303
40.39639,-3.66161
40.378988681846586,-3.7493939169646775
40.43587,-3.67841
40.4686,-3.68834
40.39677,-3.66014
40.40558,-3.68246
40.407809232961704,-3.6602533645568913
40.40950725971347,-3.670730264111645
40.4375418,-3.6865269
40.39352,-3.72674
40.41714096069336,-3.6732990741729736
40.39260624386943,-3.7223445251584057
40.40897,-3.66129
40.39306531089069,-3.6547663345395303
40.45472348988784,-3.7056999732787217
40.46327,-3.72047
40.46442,-3.72334
40.46121,-3.70684
40.434795628923325,-3.6818280120083022
40.40558880876455,-3.744942746670251
40.46523,-3.63462
40.3796812,-3.7076359
40.40724206758383,-3.739970241156646
40.40381,-3.7413
40.43229,-3.67576
40.42724,-3.65549
40.46205424961837,-3.6888903713023447
40.43589,-3.67878
40.4023129,-3.6646411
40.3796812,-3.7076359
40.45141009648589,-3.7009786179448065
40.3796812,-3.7076359
40.4680920162296,-3.707998890729935
40.38293,-3.7077
40.39717,-3.68535
40.34808,-3.70205
40.46283,-3.66788
40.46474,-3.65071
40.44935,-3.66051
40.40448704610627,-3.683081175468049
40.40584,-3.65743
40.39444,-3.66936
40.40279,-3.68841
40.34945,-3.70142
40.4696,-3.65012
40.3806727,-3.6934337
40.448387,-3.685085
40.45458,-3.7037
40.40917,-3.73276
40.45188108882579,-3.702900016174755
40.41726,-3.67275
40.46402053274251,-3.6869985756274946
40.410401,-3.7314466
40.39127,-3.73418
40.44741,-3.66282
40.4331525,-3.6820209
40.4374678440568,-3.682532761959593
40.40929489985557,-3.681716263883677
40.380672,-3.693434
40.436589996253254,-3.685572517086501
40.47275,-3.64004
40.3796812,-3.7076359
40.46967,-3.66713
40.45702,-3.71224
40.41278144482622,-3.6901709034316847
40.44072,-3.6456313
40.46827,-3.71373
40.42847,-3.65577
40.46354984679243,-3.687588838262173
40.4289475,-3.664104499999999
40.446144920772845,-3.70193724101688
40.36702,-3.68941
40.4718,-3.68548
40.39787,-3.68644
40.40215,-3.66263
40.47645869999999,-3.7103446
40.40482,-3.68133
40.46526,-3.65829
40.412951,-3.7208097
40.44775,-3.70819
40.41665,-3.67403
40.40574,-3.67441
40.4039,-3.68058
40.4385,-3.64528
40.45834,-3.70436
40.425312750288654,-3.658100217939212
40.40095,-3.68618
40.44397,-3.68932
40.40046175196177,-3.664364218711853
40.43405293295803,-3.7085683787873
40.46539672541067,-3.704772911639396
40.4484362,-3.7030786
40.44227,-3.69491
40.46129,-3.68736
40.3987,-3.73795
40.3796812,-3.7076359
40.45937569716027,-3.7087177771230126
40.43824020098885,-3.643702717958192
40.46346,-3.68201
40.46534,-3.70605
40.43297,-3.65803
40.39394760241701,-3.65751150995493
40.42771160073042,-3.652935433122269
40.35666545468707,-3.6968569477388753
40.4364073,-3.6396965
40.425213772968824,-3.6646505744751026
40.4559248,-3.6806664
40.434970940980406,-3.716632422901512
40.45699,-3.67972
40.40147894810352,-3.747536838054657
40.45847,-3.70511
40.35268118278494,-3.686798455096228
40.45307351969801,-3.66662546728688
40.47579442587685,-3.576310721617813
40.41731,-3.6731
40.41794,-3.67194
40.39838567475424,-3.659163073208589
40.43734793297132,-3.682895876666133
40.38189,-3.66564
40.42673852026206,-3.662553188611823
40.39655560713845,-3.660467069332942
40.39995,-3.66477
40.42667423129823,-3.6570900293302335
40.4093199,-3.6543029
40.40473,-3.74166
40.4641324,-3.6484735
40.45044,-3.69947
40.40325199999999,-3.7472185
40.40689,-3.6743
40.41093,-3.71795
40.3934659365235,-3.6571320832652434
40.42061,-3.6843
40.40958,-3.73856
40.4664963,-3.6731219
40.46911,-3.70419
40.46872,-3.68906
40.45647754255271,-3.704837886020866
40.40866,-3.65928
40.47456,-3.71381
40.44999,-3.66736
40.397531874801075,-3.732247243219238
40.45453,-3.58874
40.40445,-3.7398
40.45463153690291,-3.658803406286484
40.47377339170812,-3.6888198380981496
40.43215,-3.68384
40.43607,-3.68031
40.399303437367145,-3.6637226005711554
40.40959,-3.71687
40.4029,-3.67843
40.3998981,-3.6627831
40.45856,-3.65377
40.39093,-3.73708
40.3796812,-3.7076359
40.38768,-3.73531
40.38692563817461,-3.743408593641703
40.38089,-3.6985
40.40532,-3.73889
40.43277,-3.64137
40.4234,-3.71793
40.42531,-3.65433
40.3952,-3.71643
40.44084,-3.63869
40.44486654261386,-3.6423430897789504
40.40425,-3.68317
40.42452791487146,-3.6562212019985023
40.45360114291215,-3.687675297260285
40.44797019319881,-3.7014001607894897
40.4472981,-3.700145199999999
40.4722226056612,-3.6932095253886006
40.39158122943353,-3.743352767434202
40.459416102076595,-3.709651770228813
40.46942385103625,-3.701064427005397
40.45517807836576,-3.6801431714878783
40.42864,-3.66442
40.38752272600437,-3.752200111012686
40.399088058941345,-3.6627414656066826
40.43099,-3.71844
40.43402373187472,-3.6545030433919945
40.39174286266571,-3.662990849014249
40.40343,-3.66054
40.4559745,-3.6806359
40.42662929999999,-3.6553451
40.42059365503591,-3.6841193431574255
40.4617,-3.70671
40.43089,-3.66494
40.40909,-3.679
40.44942246686503,-3.700644843081028
40.425680387242295,-3.652984170535559
40.4091,-3.73414
40.47288,-3.71647
40.42674,-3.65911
40.44465,-3.7016
40.43645,-3.71858
40.38860424398999,-3.7377741936976094
40.39076,-3.73246
40.41464,-3.72573
40.4638931752181,-3.688300512006245
40.39415,-3.659
40.4573,-3.67264
40.40445,-3.74194
40.45287632713123,-3.704782384161637
40.40429,-3.6696
40.4287906,-3.7196117
40.47212,-3.69344
40.39056,-3.73203
40.462517150936144,-3.6381029062151646
40.42473665186265,-3.65321250793458
40.391366529860754,-3.687258751303303
40.39217,-3.72393
40.47568099637958,-3.7111071815685537
40.43404,-3.65407
40.44127,-3.66199
40.43372782456274,-3.6640944455874287
40.38932,-3.75269
40.3977,-3.66406
40.40703,-3.73715
40.46348480753488,-3.688608030357003
40.40308,-3.68004
40.427598918733906,-3.6557107576757097
40.46830982895885,-3.688946224450864
40.40784,-3.73901
40.42104,-3.65477
40.4533,-3.69403
40.40513,-3.75245
40.40863978914706,-3.65890022367239
40.3869635,-3.6907575
40.43554,-3.71705
40.43363,-3.66152
40.43695,-3.71909
40.38185320267512,-3.667455264394324
40.38494960000001,-3.7032414
40.4369886,-3.684450599999999
40.40726858651684,-3.68410175083924
40.4353,-3.66353
40.3861,-3.70635
40.44954,-3.7
40.40012569269912,-3.664742750077692
40.42995,-3.66357
40.38787,-3.66058
40.43700700718132,-3.681352801388873
40.39054,-3.65474
40.44020554485443,-3.6444513385587864
40.40788,-3.73147
40.3796812,-3.7076359
40.38225295133044,-3.667433445051051
40.45917821726232,-3.679547868669033
40.46297715714531,-3.6867675742639743
40.452432227308485,-3.709389843778123
40.43731666794532,-3.665793130450703
40.42704,-3.68049
40.44048,-3.67864
40.42662,-3.65387
40.3796812,-3.7076359
40.43382,-3.64088
40.3796812,-3.7076359
40.43492,-3.66375
40.3957382,-3.6606045
40.3796812,-3.7076359
40.39784598310794,-3.739957170968733
40.43313692928132,-3.6581474816020823
40.40966,-3.69038
40.454631053365816,-3.706956966562408
40.40619,-3.74094
40.4091204,-3.7376067
40.40097,-3.66278
40.40614826574388,-3.739697170253373
40.40286,-3.69057
40.47199,-3.71096
40.39804,-3.73489
40.43750606572492,-3.7165487858903
40.3796812,-3.7076359
40.42783,-3.66126
40.4683419,-3.7069497
40.3970314,-3.6644688
40.41362286743859,-3.730867335779327
40.41021158472862,-3.736416088572134
40.46205,-3.7053
40.4349461709946,-3.66353070238841
40.4698004,-3.6895686
40.40566233256547,-3.679957098481484
40.419131048147875,-3.6679984323741825
40.39784,-3.65882
40.3947819,-3.6841822
40.4452977,-3.6955869
40.4188973,-3.668948
40.41604,-3.67858
40.467830657958984,-3.685189008712769
40.46935,-3.70648
40.4041,-3.68267
40.42249739346233,-3.654498960037272
40.42475,-3.66356
40.416160583496094,-3.680072069168091
40.40405212834915,-3.6808892767290993
40.43023,-3.65535
40.44457,-3.66125
40.46415397364928,-3.7040169903020623
40.4283,-3.66403
40.40837558490287,-3.7301593787609217
40.41247,-3.71965
40.46906,-3.7092
40.43674,-3.71655
40.42661326400417,-3.655888230906903
40.4347,-3.66112
40.438968,-3.694061
40.448528147569185,-3.702578286559552
40.46914,-3.6329
40.40432,-3.74459
40.4322,-3.65908
40.45730439155375,-3.70819878239505
40.4069,-3.68759
40.38995,-3.65751
40.39506189999999,-3.6600068
40.39431561008881,-3.6932717466814
40.44294,-3.65539
40.46041745976894,-3.7044276394668207
40.34736,-3.70783
40.40363,-3.65788
40.43555,-3.66398
40.42761,-3.65804
40.45251,-3.70217
40.44685,-3.70234
40.3873,-3.73501
40.40518,-3.74384
40.40851007672613,-3.747486904371567
40.42705867352955,-3.6559374635223194
40.42896,-3.66509
40.40884067745191,-3.652697007882259
40.47494,-3.71851
40.3874806,-3.7398989
40.45091,-3.69758
40.451849469616285,-3.689248756124717
40.4742332,-3.6856507
40.4289832,-3.6644934
40.43474240383899,-3.6480254856330863
40.45449429459403,-3.6587838809405944
40.42118,-3.69612
40.42428,-3.68065
40.39528,-3.69575
40.4441178,-3.6773885
40.41254,-3.72421
40.3901699,-3.734525
40.38828,-3.73951
40.40956,-3.7009
40.442091553864365,-3.7118403700858416
40.41271632635653,-3.725769016012084
40.43077261930293,-3.702435133945832
40.41692028319708,-3.673565062703245
40.4361451,-3.7034353
40.40270732239931,-3.6704626949520023
40.42576,-3.70029
40.44812731778098,-3.69823005408504
40.39105,-3.73648
40.4314,-3.67369
40.40635,-3.67396
40.42835,-3.67388
40.42238360345731,-3.7106024846434593
40.42633,-3.70373
40.4274621,-3.6981835
40.4188228369479,-3.675832050894068
40.420349888374666,-3.677321781912625
40.40553430126501,-3.673420168029657
40.46788,-3.69288
40.39752629088875,-3.716196170935208
40.42145417529582,-3.685872705685964
40.399,-3.70521
40.45074022964734,-3.7034128890038103
40.42014,-3.6765
40.44739,-3.70207
40.42273277589679,-3.699017688632012
40.41107828699391,-3.703208649317671
40.46797154409063,-3.7026313007696854
40.40544574458534,-3.701537624001503
40.4057,-3.67561
40.40454,-3.67092
40.4076334238336,-3.7112570192962697
40.41657962835644,-3.676269744692346
40.40111,-3.66961
40.38773965343704,-3.6658862530876672
40.449352884581465,-3.6982875621616382
40.4464949975767,-3.696723575173853
40.4036542,-3.6744062
40.44260640887112,-3.713971123278816
40.41704319999999,-3.6751397
40.45528161934624,-3.702686448870444
40.4073,-3.69943
40.40771880463112,-3.7102474973669177
40.39054,-3.671
40.46785918428803,-3.703415478463591
40.41258,-3.71866
40.44837,-3.70228
40.4161044011471,-3.674886888523108
40.39397,-3.7246
40.40927,-3.6654
40.39785289319179,-3.6988539940858263
40.4089281,-3.7008805
40.40391,-3.67551
40.47021,-3.70303
40.38889269727081,-3.698559704654591
40.41927,-3.6679
40.41565155810712,-3.677192265859026
40.45345,-3.69817
40.47167,-3.69241
40.45016,-3.69901
40.42252,-3.72086
40.42048,-3.67712
40.42678,-3.69484
40.42337,-3.66664
40.43064,-3.6754
40.43818,-3.71067
40.41617,-3.70094
40.40718,-3.70207
40.39864046596585,-3.701626679458158
40.38999,-3.73335
40.42474492761074,-3.710075373541253
40.39315,-3.69541
40.4027181,-3.7031975
40.4304,-3.6729
40.467776165492666,-3.699999287396328
40.47102,-3.69768
40.43134,-3.66603
40.412282448398685,-3.722118974759336
40.47216,-3.69348
40.40507,-3.69691
40.43199,-3.67421
40.4266,-3.66814
40.39809,-3.66919
40.47097681230118,-3.697088253118467
40.39011,-3.73186
40.41697,-3.67319
40.4012006,-3.7226201
40.41623,-3.70204
40.45437,-3.6998
40.391821185619186,-3.6695249730163537
40.47398522121116,-3.69401864314867
40.4057082,-3.676724
40.41013,-3.70453
40.40309158620134,-3.672450326169946
40.41004,-3.67115
40.42685,-3.68648
40.423825030921485,-3.694253386552756
40.40448,-3.67738
40.40797,-3.70346
40.470162994289474,-3.698147982358933
40.4282,-3.66882
40.45960033578237,-3.6975883102220055
40.395832,-3.6702162
40.41337339918452,-3.7235102795846498
40.42827,-3.67161
40.45773,-3.69794
40.41586834663136,-3.675496262704465
40.40505364317068,-3.6741066539093894
40.4057082,-3.676724
40.41178,-3.69397
40.42566,-3.69801
40.41723,-3.67375
40.41309556011576,-3.7175895964227577
40.42036,-3.697
40.38785,-3.72582
40.39749,-3.67002
40.40723,-3.72063
40.42941,-3.70764
40.40745,-3.70325
40.41077,-3.70317
40.409149983912414,-3.7041625548329007
40.428421,-3.706901
40.45350619720189,-3.710080482434012
40.400673,-3.66606
40.42506,-3.68145
40.40805,-3.69976
40.41388,-3.6977
40.43919,-3.67638
40.41403,-3.72908
40.4329768472764,-3.7044739081754754
40.43392,-3.70984
40.40898,-3.71166
40.42373,-3.70021
40.4388704,-3.6996101
40.4604049,-3.7032392
40.41026,-3.67683
40.41283,-3.66948
40.47164580606069,-3.704578517844552
40.473127801703576,-3.723305981210102
40.43568,-3.70992
40.40625,-3.69839
40.405331,-3.722127
40.41157190000001,-3.694336999999999
40.42363148751728,-3.700993765081749
40.41268157958984,-3.6956748962402344
40.44523,-3.69938
40.4057082,-3.676724
40.41287195425289,-3.716530531722612
40.45075,-3.70751
40.432685735240995,-3.703861292486729
40.4088,-3.69695
40.41447,-3.69523
40.40303,-3.69772
40.40594113799701,-3.675810085793699
40.415779147821176,-3.6758699849155954
40.47267939373752,-3.6945103664650296
40.43230892239649,-3.712383136153221
40.39296723223157,-3.720274088360598
40.419299,-3.6769617
40.42426,-3.69058
40.44405785719819,-3.673877086027481
40.41963969064312,-3.676954770751219
40.3907,-3.7259
40.40907,-3.70038
40.41163,-3.69811
40.41797,-3.67516
40.41992,-3.67501
40.40794,-3.69995
40.40868,-3.69275
40.45148220657243,-3.7017388408376544
40.43752263390516,-3.670315733786401
40.399483,-3.720992
40.41206,-3.69669
40.41812,-3.67749
40.41841,-3.67523
40.448465414884566,-3.697726105405717
40.43725,-3.7073
40.433103168109106,-3.70702623120333
40.42536,-3.66736
40.4235911,-3.7031974
40.434551,-3.698387
40.39498,-3.66773
40.40704,-3.71229
40.42170850000001,-3.697757
40.42793,-3.70973
40.46816,-3.70215
40.43973,-3.7072
40.41081,-3.71659
40.43225,-3.70191
40.40965,-3.69702
40.44398,-3.67502
40.3900207,-3.7221496
40.39769832507842,-3.668572269380092
40.42277,-3.6801
40.4346,-3.71309
40.393469557326526,-3.7254690090801295
40.4401072,-3.6775212
40.4173,-3.67542
40.44744,-3.70132
40.43194,-3.66877
40.42046,-3.69867
40.43863,-3.67303
40.39242,-3.72579
40.40921,-3.70486
40.46464,-3.69415
40.45036806156557,-3.702581003826532
40.47023716476049,-3.7024110183119774
40.42071,-3.71211
40.43499,-3.69148
40.44692,-3.66681
40.44360193338545,-3.6762761898734886
40.42142,-3.69658
40.4205958,-3.6986786
40.43476,-3.70211
40.40568,-3.70112
40.45342,-3.70557
40.434698083874906,-3.704151441797664
40.38717063024149,-3.722757978346756
40.43627078344752,-3.698223156430369
40.4131018,-3.6963167
40.4090404,-3.7003034
40.41138,-3.69598
40.45419,-3.67495
40.470972385574434,-3.6988299583910114
40.39361770328686,-3.670464232563972
40.45302,-3.70387
40.44218,-3.70004
40.4231307,-3.7239982
40.43844,-3.71305
40.43022650196403,-3.677597257672127
40.40806,-3.70334
40.39434,-3.70043
40.40898,-3.70906
40.4254497596792,-3.678620410842528
40.4540601,-3.6720785
40.4179,-3.67703
40.39358568050083,-3.6695904760449336
40.44242803932667,-3.700280936008876
40.46304,-3.7024
40.4404,-3.6726
40.44001843393015,-3.712080762135112
40.43602030480147,-3.7031537676096775
40.41467,-3.70007
40.4592231,-3.6991012
40.427075770438606,-3.6716919802588985
40.40585,-3.69456
40.415504,-3.698758
40.42775344848633,-3.701670885086059
40.4194914,-3.7013193
40.43681,-3.67321
40.43739544546114,-3.6750424280762672
40.41913,-3.66983
40.42344,-3.69877
40.44925,-3.70013
40.39764,-3.66896
40.42349831920421,-3.674926538199606
40.41148,-3.70501
40.3995527,-3.7215363
40.39473,-3.72741
40.44207,-3.69553
40.4402217221354,-3.709820203577612
40.43782,-3.69589
40.4699531,-3.7010965
40.40883041091317,-3.701417582582026
40.4288568,-3.6853967
40.38762,-3.67041
40.43655870055434,-3.714761977542603
40.45016,-3.71396
40.42301734825568,-3.679391965270043
40.403647,-3.674494
40.41005154307972,-3.716492007273466
40.40986,-3.70334
40.45755,-3.69615
40.4374847,-3.6986341
40.4021824,-3.7023437
40.40848,-3.69874
40.39345708873588,-3.7259367459112345
40.446426,-3.672262
40.46657,-3.69683
40.45788194504529,-3.702068856136929
40.4213,-3.71005
40.41991,-3.69916
40.4090852,-3.716717
40.4518175,-3.6998479
40.42566,-3.66594
40.42035,-3.70038
40.40765,-3.66894
40.4311,-3.67313
40.40898758405369,-3.702002266409867
40.45509817509478,-3.6966677324319854
40.42438,-3.70177
40.450005,-3.703251600000001
40.467878884664806,-3.6965633737924097
40.4384,-3.71111
40.46621,-3.69955
40.40029770657632,-3.701292683328239
40.40109,-3.67343
40.45080937113676,-3.705270253121853
40.42146481288715,-3.7156424139114774
40.42484,-3.70099
40.41138390447769,-3.6994692099420208
40.42942,-3.70383
40.42987,-3.70415
40.39505,-3.74187
40.39469733720643,-3.7287079826268266
40.41734231345674,-3.675413252227432
40.41166280531551,-3.7330937410949727
40.41271,-3.73336
40.411983917348806,-3.695860052870765
40.421005248196344,-3.7102723539672833
40.467547,-3.6973329
40.39553,-3.72352
40.45752,-3.6938
40.45321,-3.70059
40.40432505532994,-3.747969045489206
40.446261107658266,-3.670591065904163
40.392971,-3.665774
40.4386557,-3.716261
40.42696749941784,-3.699203246227865
40.42338,-3.69656
40.44626,-3.69751
40.40006113517345,-3.7525582686066623
40.437338,-3.6750098
40.39897,-3.72231
40.45846,-3.6983
40.38897,-3.71511
40.4103477,-3.7008277
40.4335391,-3.6920397
40.39053,-3.73665
40.45127271466883,-3.702166562826674
40.4032,-3.69777
40.4017798,-3.6754493
40.41933,-3.6978
40.43267486363899,-3.706213941455831
40.43485,-3.69847
40.45345,-3.70325
40.39288,-3.69392
40.393044957123074,-3.722178560341179
40.4605048,-3.694754
40.40733,-3.71861
40.4452946,-3.7025806
40.400251,-3.665672099999999
40.42120126784657,-3.6980459576721136
40.42652,-3.70021
40.44851,-3.70232
40.447,-3.70204
40.4121723,-3.7279781
40.39468,-3.6695
40.41492,-3.67368
40.412719999864635,-3.7203948944807057
40.446807422459955,-3.695094457422631
40.40915,-3.70134
40.41259,-3.69862
40.4245,-3.69909
40.4243695,-3.7026741
40.41661,-3.67433
40.40899,-3.70231
40.38921,-3.70533
40.4351969,-3.6957851
40.46686,-3.70181
40.41944253800177,-3.7185283855602385
40.39739,-3.69554
40.4193303,-3.7022065
40.46402,-3.69565
40.40748,-3.70308
40.43396,-3.67244
40.41378,-3.71878
40.403761496660366,-3.673322465509643
40.40442,-3.67738
40.39328,-3.65724
40.39717,-3.69856
40.42691,-3.71961
40.42163,-3.7126
40.42368,-3.67854
40.387,-3.70146
40.39831,-3.66396
40.3524,-3.71497
40.40333,-3.70418
40.41149,-3.69701
40.46330106089697,-3.6926325344104503
40.44342,-3.69823
40.44216873091139,-3.6752580106258392
40.43651,-3.70025
40.44922,-3.70323
40.421751877724006,-3.7168930067015977
40.41301,-3.72495
40.43188139999999,-3.6684816
40.41309,-3.69531
40.46435155204293,-3.692841108988802
40.42973,-3.71751
40.3950229,-3.6626905
40.42128958786278,-3.717178661973541
40.433244313522586,-3.6731294371365046
40.424,-3.67174
40.42842,-3.67775
40.43904832870578,-3.7010621314833263
40.43177,-3.67488
40.43339,-3.6681
40.40967,-3.71718
40.43448,-3.67734
40.42039434211035,-3.7164071435313737
40.3942,-3.72839
40.44827,-3.70309
40.39216,-3.7081
40.40882,-3.69563
40.39517669416712,-3.7250328883605976
40.390467622908886,-3.701340620767639
40.4083778,-3.677050299999999
40.39177145318412,-3.725368114592825
40.45670512986096,-3.695187922646712
40.428711,-3.6738912
40.39282,-3.71209
40.42175,-3.70004
40.40256,-3.66835
40.396266,-3.7173347
40.4364,-3.71161
40.44284500211128,-3.670843569311526
40.3873206,-3.7134131
40.43081,-3.67696
40.47073,-3.69873
40.38685,-3.72656
40.40545518318545,-3.6752884557371743
40.44713,-3.70146
40.39443,-3.69498
40.4012006,-3.7226201
40.42508,-3.67173
40.42484,-3.66561
40.437770894698154,-3.694473106282256
40.41374705227019,-3.723931884500172
40.41077,-3.72781
40.4047744,-3.7203592
40.40871,-3.72214
40.401742860323424,-3.6754108084289494
40.46890569044186,-3.698208115333341
40.414463727932805,-3.7252593584076927
40.39536,-3.71906
40.39277,-3.72505
40.41063639555779,-3.701482973992825
40.47383055139042,-3.690930039227124
40.431842054180485,-3.668179820943436
40.43445,-3.66875
40.39379,-3.69749
40.39786218310653,-3.700190387514131
40.39114,-3.72193
40.410153,-3.7023392
40.4276253,-3.7033132
40.43147,-3.68592
40.42295,-3.667
40.43013,-3.67051
40.40119171142578,-3.722623109817505
40.39501,-3.69396
40.42559,-3.69686
40.4100651,-3.7005546
40.42182,-3.69771
40.40619,-3.67273
40.40232,-3.67685
40.39357,-3.66882
40.41721,-3.67239
40.39341,-3.72465
40.41334,-3.71874
40.40755,-3.7083
40.41,-3.69285
40.40317,-3.67114
40.41284,-3.72853
40.46872,-3.70162
40.39423,-3.72039
40.45193,-3.70315
40.42756,-3.71694
40.42018,-3.71669
40.43545,-3.66841
40.40765,-3.70775
40.42198,-3.70028
40.39368,-3.66975
40.46817,-3.70175
40.445972,-3.704952
40.38737,-3.69914
40.414093017578125,-3.7075319290161137
40.39502999771756,-3.70699521732133
40.41252,-3.71838
40.39679566737371,-3.6962197393934058
40.42333,-3.6994
40.4045,-3.69529
40.43752035963523,-3.676193693583692
40.40546,-3.69213
40.39941625472439,-3.6706964314075217
40.43741,-3.67099
40.3941,-3.69592
40.410744,-3.702753
40.4453,-3.67513
40.467512806565416,-3.7026188106038296
40.39649,-3.66719
40.43572710711596,-3.7004667072702775
40.41311,-3.70796
40.43106,-3.70062
40.41126,-3.69889
40.44342,-3.69902
40.42748,-3.70741
