id,neighbourhood_group_cleansed,name,host_id,host_name,host_is_superhost,calculated_host_listings_count,latitude,longitude,kitchen,patio or balcony,elevator,air conditioning,number_of_reviews,review_scores_rating,room_type_encoded,bedrooms_encoded,price,price_category,distance_from_city_center,distance_category
38090775,Eixample,Deluxe Double Room at Ocean Drive Barcelona *****,197064207,Ocean Drive,f,3,41.39303,2.16862,0,0,1,1,1,4.0,1,0,239.0,Luxury,0.6260296602562072,<1 km
37768876,Gràcia,Habitación Individual SUPERIOR en Hotel Ronda Lesseps,216022722,A Team Member Of The Ronda Lesseps,t,4,41.408794,2.147937,0,1,1,1,0,0.0,1,0,228.0,Luxury,2.9376369432601734,2-3 km
37768883,Gràcia,Habitación con dos camas SUPERIOR en Hotel Ronda Lesseps,216022722,A Team Member Of The Ronda Lesseps,t,4,41.408794,2.147937,0,1,1,1,50,4.78,1,0,228.0,Luxury,2.9376369432601734,2-3 km
38091474,Sant Martí,Cosy apartment next to Sagrada Familia I,1391607,Alba,f,113,41.41032,2.18041,0,0,1,1,83,4.31,2,0,161.0,Economic,2.7323371962375416,2-3 km
37768888,Gràcia,Habitación Doble SUPERIOR en Hotel Ronda Lesseps,216022722,A Team Member Of The Ronda Lesseps,t,4,41.408794,2.147937,0,1,1,1,276,4.77,1,0,228.0,Luxury,2.9376369432601734,2-3 km
38091907,Horta-Guinardó,Vistas altas Barcelona; bunkers y parc Guell,289117552,Paolo,f,1,41.42164,2.16073,1,0,0,0,3,5.0,1,0,120.0,Economic,3.8634798071844587,3-5 km
37768899,Gràcia,Habitación FAMILIAR en Hotel Ronda Lesseps,216022722,A Team Member Of The Ronda Lesseps,t,4,41.408794,2.147937,0,1,1,1,1,1.0,1,1,485.0,Luxury,2.9376369432601734,2-3 km
38094040,Nou Barris,Habitación baño privado y escritorio; Barcelona.,37032072,Joan Josep,f,11,41.43144,2.16884,1,0,1,0,2,4.5,1,0,15.0,Low-Cost,4.897065472269137,3-5 km
38094356,Sant Martí,Cosy apartment next to Sagrada Familia V,1391607,Alba,f,113,41.41038,2.18061,0,0,1,1,81,3.95,2,0,145.0,Economic,2.7446058335456938,2-3 km
38099812,Ciutat Vella,Apartment: 2 Double Rooms; Saloon; Kitchen; Aircon,1115723,Markus,f,1,41.37969,2.16573,1,0,1,1,5,4.8,1,1,200.0,Economic,0.890122683710561,<1 km
37791017,Eixample,CITY CENTRE-Paseo de Gracia; 200m of Pl. Catalunia,178208020,Marcel,t,6,41.39051,2.16685,1,1,1,1,175,4.93,2,1,400.0,Luxury,0.37536897699933364,<1 km
37814165,Sants-Montjuïc,Renovated historic 2 BR flat perfect for expats.,8517251,Nikko,t,1,41.37364,2.16676,1,1,0,1,18,4.89,2,1,90.0,Low-Cost,1.537724550755022,1-2 km
38118931,Ciutat Vella,Single Room in the Center,289393859,Stanley,f,1,41.3764,2.16743,1,1,0,0,12,4.75,1,0,167.0,Economic,1.227033185709865,1-2 km
37821104,Ciutat Vella,Center Room with its own Bathroom in new flat,228536177,Amaury,f,1,41.37878,2.17113,1,0,0,1,3,5.0,1,0,167.0,Economic,0.9814667104416825,<1 km
38141575,Eixample,Double Room - Barcelona Diagonal,192212284,Cosmopolitan,t,3,41.39345,2.16104,0,0,1,1,15,4.27,1,0,294.0,Luxury,0.9221163927470526,<1 km
37826566,Eixample,BARCELONA|PRIVATE TERRACE; 3BR NEAR POBLE SEC,263406860,Enrique,f,22,41.37864,2.15751,1,1,1,0,96,4.17,2,1,236.0,Luxury,1.3434586369915065,1-2 km
38142749,Ciutat Vella,Sweethome | Palau de la musica,62198286,Lara,f,3,41.38631,2.1745,1,0,1,1,1,4.0,2,1,167.0,Economic,0.5069128767168355,<1 km
37831861,Sants-Montjuïc,Sants; habitación doble (con baño),145398807,Lucia,f,1,41.37971,2.13778,1,0,0,0,5,4.8,1,0,189.0,Economic,2.7097545515891883,2-3 km
38341273,Eixample,Sunny Bedroom for 3 + TV w/HDMI + Sagrada Familia,289349958,Bcn,f,1,41.41086,2.17517,1,1,0,0,10,4.8,1,0,239.0,Luxury,2.6655715383889294,2-3 km
38148875,Gràcia,Habitación mediana tranquila junto al Parque Güell,30453303,Xavi,t,2,41.41231,2.14898,1,0,1,1,8,5.0,1,0,39.0,Low-Cost,3.2171757726218835,3-5 km
38149201,Ciutat Vella,Central location for 3 guests C2,281729072,Cristian,f,3,41.37721,2.16764,1,0,0,0,0,0.0,1,0,167.0,Economic,1.1359035858358346,1-2 km
38342583,Ciutat Vella,Standard Family Room - Barcelona Rambla,281641688,Casa Lirio,f,5,41.37776,2.1776,0,0,1,1,36,4.39,1,0,167.0,Economic,1.3087507172329065,1-2 km
38149645,Ciutat Vella,Central location for 2 guests C1,281729072,Cristian,f,3,41.37887,2.16714,1,0,0,0,0,0.0,1,0,167.0,Economic,0.9562822043909641,<1 km
38168039,Eixample,Apartamento en Barcelona Centro para 5 personas.,173993443,Pilar,f,15,41.38339,2.15953,1,1,1,0,33,4.82,2,1,293.0,Luxury,0.8782894186105553,<1 km
38342668,Ciutat Vella,Deluxe Family Room - Barcelona Rambla,281641688,Casa Lirio,f,5,41.37894,2.17887,0,0,1,1,247,4.62,1,0,167.0,Economic,1.272433505733318,1-2 km
38168943,Nou Barris,Magnífico apartamento en Barcelona,13709789,Selene,f,5,41.43988,2.17605,1,0,0,1,3,3.67,2,1,60.0,Low-Cost,5.8684871945598545,5-8 km
38342935,Ciutat Vella,Deluxe Double Room - Barcelona Rambla,281641688,Casa Lirio,f,5,41.37963,2.17762,0,0,1,1,85,4.28,1,0,167.0,Economic,1.1457659492312375,1-2 km
38172987,Ciutat Vella,Hostal Flores Habitación Doble/twin,284943061,Hostal,f,4,41.38208,2.172332,0,0,0,1,12,4.42,1,0,167.0,Economic,0.6684914857393787,<1 km
38342987,Ciutat Vella,Superior Family Room - Barcelona Rambla,281641688,Casa Lirio,f,5,41.37963,2.17881,0,0,1,1,78,4.41,1,0,167.0,Economic,1.2132855967424379,1-2 km
38173660,Ciutat Vella,Hostal Flores Double/Twin Room with an extra bed,284943061,Hostal,f,4,41.3814,2.17281,0,0,0,1,14,4.79,1,0,167.0,Economic,0.7539766054536566,<1 km
38343364,Ciutat Vella,Superior Double Room - Barcelona Rambla,281641688,Casa Lirio,f,5,41.37845,2.17676,0,0,1,1,81,4.6,1,0,167.0,Economic,1.2057739143450565,1-2 km
38180020,Ciutat Vella,Very central for three guests PL1,281729072,Cristian,f,3,41.38331,2.16701,1,0,0,0,0,0.0,1,0,167.0,Economic,0.4737376109787628,<1 km
38354373,Ciutat Vella,PRIVATE ROOM IN THE CENTER BORN,291879451,Marcela,f,1,41.38485,2.17926,1,1,0,0,17,4.88,1,0,167.0,Economic,0.9334332885186886,<1 km
38180244,Eixample,Habitación con Baño privado en Casa Lolita,285584271,Casa Lolita,f,6,41.39397,2.17113,0,1,0,1,131,4.61,1,0,210.0,Luxury,0.7604262039336506,<1 km
38373634,Ciutat Vella,Habitación doble en el casco antiguo de Barcelona,292206557,Edgar,f,1,41.37681,2.16921,1,0,1,1,0,0.0,1,0,167.0,Economic,1.1786535479363347,1-2 km
38184799,Horta-Guinardó,Single bedroom in bright flat in Guinardo BCN,1351777,Antonio,f,2,41.41854,2.17601,1,0,1,0,1,5.0,1,0,120.0,Economic,3.5173325158607627,3-5 km
38377105,Ciutat Vella,1 Enjoy vibrant and lively Gothic Quater,292250792,Jutta,f,2,41.38187,2.17982,1,0,0,1,224,4.66,2,1,391.0,Luxury,1.1199685930864367,1-2 km
38199055,Eixample,AB Bailen Apartment   P-II,4459553,AB Apartment Barcelona,f,184,41.39519,2.17241,1,0,1,1,78,4.18,2,1,270.0,Luxury,0.9226768000737731,<1 km
38379023,Ciutat Vella,1 Charming and lively atmosphere in Gothic Quarter,292250792,Jutta,f,2,41.38169771006595,2.1797943114448555,1,0,0,1,184,4.53,2,1,424.0,Luxury,1.1288276398894177,1-2 km
38211828,Ciutat Vella,Alojamiento a 2 pasos de la playa de Barceloneta!!,290355359,Andy,f,1,41.37779,2.19065,1,0,0,0,1,4.0,1,0,167.0,Economic,2.1274833746511974,2-3 km
38380673,Eixample,Family Friendly flat in Eixample,292309855,Anne,f,1,41.39356,2.17614,1,0,1,1,203,4.59,2,1,295.0,Luxury,0.929947767726031,<1 km
38223021,Sant Andreu,Disfruta Navidad y año nuevo aquí en Barcelona.,284446710,Adrian,f,1,41.4281,2.18642,1,0,1,1,0,0.0,1,0,94.0,Low-Cost,4.763406229371978,3-5 km
38234713,Sants-Montjuïc,Piso de 4 habitaciones  y 2 baños con terraza,64805231,Marc,f,37,41.37861,2.13009,1,1,1,1,2,5.0,2,1,120.0,Economic,3.3582826395172813,3-5 km
38399336,Gràcia,Welcome to Gracia with A/C,190325648,Martin,f,2,41.40664,2.15601,1,1,1,1,51,4.51,2,0,171.0,Economic,2.3832395748047377,2-3 km
38235837,Sants-Montjuïc,Spotless db room + private bathroom Sants Stn,108551851,Xiaoli,f,4,41.38459,2.14165,1,1,1,1,165,4.87,1,0,40.0,Low-Cost,2.2699522917079205,2-3 km
38403523,Eixample,Cozy room for visitors. Sagrada Familia.,273286184,Deborath,f,2,41.40459,2.17782,0,0,1,0,22,4.86,1,0,239.0,Luxury,2.0603594263936076,2-3 km
38249152,Nou Barris,Sandra's cousy 2 bedroom apartment,34334397,Sandra,f,1,41.43063,2.16641,1,0,1,1,14,5.0,1,0,53.0,Low-Cost,4.8104251005337995,3-5 km
38411319,Ciutat Vella,Centrica Habitación doble,27321489,Alessio,f,1,41.37964,2.17997,1,0,0,0,6,4.83,1,0,167.0,Economic,1.2823348993340071,1-2 km
38428060,Ciutat Vella,Cosy Room in Spacious; Central Gotico Apartment,150852379,Elisabetta,f,1,41.38329,2.173,1,0,0,0,1,5.0,1,0,167.0,Economic,0.5861801509458245,<1 km
38257829,Sants-Montjuïc,VALLS 5 -Antique & Modernist Apt- w/Elevator now!,46159733,Wally,t,8,41.3803,2.1366,1,1,1,1,186,4.82,2,1,194.0,Economic,2.7840219907774078,2-3 km
38446404,Sant Martí,1213 - Ciutadella Nice Apartment,5729069,Barcelona,f,23,41.3935,2.19124,1,0,0,1,5,4.4,2,1,409.0,Luxury,2.0067544042837286,2-3 km
38260091,Eixample,Stylish Eixample fully renovated apartment,7085436,Max,f,2,41.38812,2.15727,1,1,1,1,6,5.0,2,0,239.0,Luxury,0.9485813685082173,<1 km
38263959,Sants-Montjuïc,VALLS 7 -Antique & Modernist Apt- w/Elevator now!,46159733,Wally,t,8,41.3803,2.1366,1,1,1,1,199,4.83,2,1,188.0,Economic,2.7840219907774078,2-3 km
38446418,Sant Martí,1214 - Two Bedrooms Ciutadella Apartment,5729069,Barcelona,f,23,41.39176,2.19146,1,0,0,1,31,4.48,2,1,403.0,Luxury,1.9676852005962553,1-2 km
38452094,Gràcia,Chambre double dans grand appartement ancien,293122543,Catherine,f,1,41.40274,2.15107,0,0,1,0,19,5.0,1,0,25.0,Low-Cost,2.2467148499501652,2-3 km
38456360,Ciutat Vella,Cosy Room in the Born District,293160073,Marti,f,1,41.38515,2.18255,1,1,1,0,9,5.0,1,0,167.0,Economic,1.1903835097133222,1-2 km
38276283,Gràcia,Maravilloso piso ubicado cerca de Sagrada Familia,286266048,Anahis,f,1,41.40455,2.16936,1,0,1,0,0,0.0,1,1,194.0,Economic,1.9080464155225016,1-2 km
38482936,Sants-Montjuïc,Cozy  room in one of the best places in Barcelona,293449292,Shayan,f,1,41.38139,2.13855,1,1,0,0,13,4.62,1,0,189.0,Economic,2.594569740963254,2-3 km
38277393,Les Corts,Two Bedrooms  Apartment Steps From Subway Station in BCN Center,4258623,8028,t,7,41.3837,2.13163,1,1,1,1,32,4.88,2,1,454.0,Luxury,3.1116186071503398,3-5 km
38498521,Nou Barris,ALQUILER DE HABILITACIÓN EN BARCELONA PARA 2 PERS,277280085,Fran,f,1,41.44077,2.16931,1,0,0,1,6,4.17,1,1,55.0,Low-Cost,5.934768577838818,5-8 km
38282341,Gràcia,Habitación grande y luminosa en Gràcia.,53726150,Lorena,f,1,41.39872,2.16065,1,1,0,1,4,4.0,1,0,194.0,Economic,1.4227386797515544,1-2 km
38512490,Ciutat Vella,Cozy Room In La Rambla heart Barcelona (with AC),23573776,Ammar,t,1,41.37631,2.17323,0,0,0,0,196,4.86,1,0,95.0,Low-Cost,1.2922394046927757,1-2 km
38513446,Sant Martí,Lovely double bedroom close to the beach,17509326,Carla,f,1,41.39941,2.19684,1,0,0,0,3,5.0,1,0,193.0,Economic,2.7079022609137384,2-3 km
38291884,Eixample,Incredible 2BR Penthouse w/ Urban Rooftop Garden,1664855,Roberto,t,1,41.37985,2.1594,1,1,1,0,125,4.97,2,1,212.0,Luxury,1.1375116021521934,1-2 km
38520944,Nou Barris,Single room + private bathroom n. 6 Barcelona.,37032072,Joan Josep,f,11,41.43122,2.17087,1,0,1,0,7,4.43,1,0,18.0,Low-Cost,4.8762378687794445,3-5 km
38306095,Sants-Montjuïc,VALLS 8 -Antique & Modernist Apt- w/Elevator now!,46159733,Wally,t,8,41.37937152758691,2.135494183969449,1,1,1,1,180,4.81,2,1,188.0,Economic,2.9027019326490526,2-3 km
38534092,Eixample,Cozy room in Sagrada Familia neighborhood,4466322,Núria,t,2,41.40298,2.17899,0,1,1,0,97,4.84,1,0,63.0,Low-Cost,1.937111471527901,1-2 km
38537994,Eixample,Wide room near Sagrada Família,4466322,Núria,t,2,41.40363,2.17941,0,1,1,0,104,4.71,1,0,78.0,Low-Cost,2.017423499955259,2-3 km
38309081,Eixample,PASSEIG DE GRÀCIA Apartment; BEST location in town,291259015,Jon,f,3,41.3917,2.16619,1,0,1,1,1,5.0,2,0,359.0,Luxury,0.5186867887379332,<1 km
38538357,Sarrià-Sant Gervasi,Apartamento entero,293940168,Sweet Home Barcelona,t,1,41.401080884638176,2.1398979781461853,1,0,0,1,12,4.92,2,0,162.0,Economic,2.8366192330084026,2-3 km
38324476,Ciutat Vella,Stylish apartment in the heart of Barcelona,1855859,Belén,t,1,41.3799,2.16511,1,1,0,0,19,4.95,2,0,55.0,Low-Cost,0.883330032492178,<1 km
38541826,Ciutat Vella,Private Bedroom in Barcelona Center,57054075,Misha,f,1,41.38563,2.18159,1,0,1,1,1,5.0,1,0,167.0,Economic,1.1014289453142683,1-2 km
38563412,Nou Barris,Room at vilapicina,80541272,Toly,f,4,41.43083,2.16799,1,1,1,0,5,4.8,1,0,21.0,Low-Cost,4.829463606920811,3-5 km
38324813,Ciutat Vella,Apartment in the center,2108468,Pau,t,8,41.38021,2.17456,1,1,1,1,21,4.57,2,1,88.0,Low-Cost,0.9415057656539118,<1 km
38563434,Nou Barris,Single bright room with exterior window,80541272,Toly,f,4,41.43013,2.16654,1,1,1,0,6,5.0,1,0,84.0,Low-Cost,4.754464122303754,3-5 km
38570525,Nou Barris,Amplia  habitación  en ático con vistas,67701382,Rosa,f,1,41.43159,2.17735,1,0,0,1,8,4.75,1,0,84.0,Low-Cost,4.9675923326369835,3-5 km
38571196,Eixample,apartamento en centro/Esquerra Eixample Barcelona,66030241,Marta,f,1,41.39184,2.15569,1,0,1,1,92,4.84,2,1,239.0,Luxury,1.1847459717356636,1-2 km
38573377,Sant Martí,Habitación acogedora y economica para 1 persona,122086367,Alexis,f,2,41.41123,2.18383,0,0,1,0,120,4.8,1,0,24.0,Low-Cost,2.938543001964264,2-3 km
38327309,Eixample,Piso en Barcelona,31363022,Silvia,f,1,41.40879,2.17548,1,0,1,1,0,0.0,1,0,239.0,Luxury,2.4467107566093307,2-3 km
38611151,Sants-Montjuïc,Relax in a Chic Apartment in Sants,294463958,Jesús,t,1,41.3718,2.13667,1,0,1,1,24,4.58,2,1,180.0,Economic,3.179033060059632,3-5 km
38337124,Les Corts,One Bedroom Apartment With Balcony Steps From Subway Station in BCN Center,4258623,8028,t,7,41.38239,2.13033,1,1,1,1,64,4.73,2,0,266.0,Luxury,3.241023446187113,3-5 km
38641402,Sants-Montjuïc,Sunny single room in perfect location in BCN,249826506,Zaira,f,1,41.37369,2.16804,1,0,0,0,9,5.0,1,0,189.0,Economic,1.5251982624337084,1-2 km
38923161,Gràcia,Stylish 2 Bed with 2 bath & big balcony!,852380,Ilker,f,4,41.40507,2.15093,1,1,1,1,6,4.83,2,1,105.0,Economic,2.4562001075316107,2-3 km
38642298,Sants-Montjuïc,Nice bedroom with private Bathroom!,295181029,Cayetana,f,1,41.37599,2.13878,1,0,0,0,0,0.0,1,0,189.0,Economic,2.7927670453974938,2-3 km
38925875,Eixample,Habitación cómoda; espaciosa y bien iluminada,298131167,Martin,f,1,41.3759,2.16475,1,0,1,1,0,0.0,1,0,239.0,Luxury,1.3184681906157292,1-2 km
38663884,Sants-Montjuïc,ch2x2a Grupo 2apartamentos Ramblas-Fira Barcelona!,1447144,Acomodis Apartments,f,207,41.37379,2.16959,1,0,1,1,5,5.0,2,1,906.0,Luxury,1.5156153985708116,1-2 km
38687208,Eixample,ROSSELLÓ APT - Great Central Location,291259015,Jon,f,3,41.39875,2.1649,1,0,0,1,2,4.5,2,1,375.0,Luxury,1.2992547755483992,1-2 km
38687404,Eixample,BED & BIKE HOSTEL * Double room private bathroom,26787977,Disset,f,5,41.397133,2.176212,1,0,0,1,8,4.75,1,0,263.0,Luxury,1.2547862575409627,1-2 km
38712946,Eixample,1 bed in a female only dorm. Shared bathroom.,26787977,Disset,f,5,41.397133,2.176212,1,0,0,1,53,4.77,0,0,500.0,Luxury,1.2547862575409627,1-2 km
39025813,Sant Martí,Alquilo habitación en hogar tranquilo y limpio,299056030,Jessica,f,1,41.4242,2.20397,1,0,1,1,16,4.75,1,0,193.0,Economic,5.044416355358353,5-8 km
38714452,Eixample,BED & BIKE HOSTEL * Double room shared bathroom,26787977,Disset,f,5,41.397133,2.176212,1,0,0,1,39,4.49,1,0,244.0,Luxury,1.2547862575409627,1-2 km
39043490,Sant Martí,Cozy and Beauty Room near to Sagrada Familia,299226807,Karina,f,1,41.40766,2.18527,1,0,1,0,1,5.0,1,0,193.0,Economic,2.6473694989042564,2-3 km
39045025,Ciutat Vella,"\ar43 Great 3 bedroom \""\""Acomodis\""\"" apartment El Born!\""",1447144,Acomodis Apartments,f,207,41.383,2.179,1,0,1,1,0,0.0,2,1,536.0,Luxury,0.9960839949903398,<1 km
38738778,Sant Martí,Barcelona Beach | Luminous Apt | Rooftop Terrace,299462,Stay U-Nique,f,154,41.40511,2.20914,1,1,1,1,83,4.7,2,0,216.0,Luxury,3.9131902283954427,3-5 km
39051640,Ciutat Vella,Vivir en compañía a los 60,299299896,Eutopia,f,2,41.38157,2.1647,1,0,1,1,0,0.0,1,0,167.0,Economic,0.7253382824149693,<1 km
38739548,Sant Martí,Barcelona Beach | Cosy Duplex | Rooftop Terrace,299462,Stay U-Nique,f,154,41.40583,2.20994,1,1,1,1,99,4.33,2,1,223.0,Luxury,4.011286348126406,3-5 km
39055633,Ciutat Vella,Private Cozy Flat in Prime Barcelona Location,299051660,Saeid,f,3,41.38523,2.17661,1,1,1,0,74,4.92,2,1,272.0,Luxury,0.7104724948513277,<1 km
38742466,Sant Martí,Barcelona Beach | Cosy Living | Rooftop Terrace,299462,Stay U-Nique,f,154,41.40373,2.21045,1,1,1,1,86,4.53,2,1,253.0,Luxury,3.934902884713428,3-5 km
39058267,Ciutat Vella,Bright and cozy room in center,299051660,Saeid,f,3,41.3804,2.17834,1,1,1,0,59,4.85,1,0,62.0,Low-Cost,1.1252425403595008,1-2 km
38767649,Eixample,Double Room Balcony extra bed,266193111,Plaza Goya Rooms,f,10,41.38321,2.16275,0,1,0,1,40,4.93,1,0,239.0,Luxury,0.6747311998615867,<1 km
39072739,Sant Martí,Barcelona Verano,39473410,Mai,f,4,41.40945,2.18286,1,1,0,1,15,4.67,1,0,233.0,Luxury,2.725126430979783,2-3 km
39074639,Eixample,Charming sunny flat,299489050,Fidel,f,1,41.39673,2.16319,1,0,1,1,0,0.0,2,1,1310.0,Luxury,1.1313563537126223,1-2 km
38767675,Eixample,Deluxe Double Room City View extra bed,266193111,Plaza Goya Rooms,f,10,41.38358,2.16246,0,1,0,1,121,4.81,1,0,239.0,Luxury,0.6654454609760845,<1 km
39076570,Sant Martí,Bright modern apartment with private rooftop,59152387,Saskia,t,2,41.39148,2.18884,1,0,0,1,88,4.77,2,1,257.0,Luxury,1.7483504727643535,1-2 km
38768158,Sant Martí,Barcelona | Stunning Beach Apt. | Rooftop Terrace,299462,Stay U-Nique,f,154,41.40497,2.20935,1,1,1,1,87,4.59,2,1,268.0,Luxury,3.920559721320969,3-5 km
39081055,Ciutat Vella,Safe; Clean; Luminous; Cozy and easy to access,299051660,Saeid,f,3,41.379612510848496,2.1765515028519378,1,1,1,0,51,4.92,1,0,80.0,Low-Cost,1.0908354191063374,1-2 km
38770272,Sant Martí,Barcelona Beach | Sunny Apt | Rooftop Terrace,299462,Stay U-Nique,f,154,41.4042,2.20932,1,1,1,1,94,4.66,2,0,205.0,Luxury,3.8764286900946816,3-5 km
39084865,Gràcia,ROOM Double;balcony private; very sunny in Gracia.,299556716,Greta,f,1,41.4071,2.16499,0,0,1,0,6,4.0,1,0,194.0,Economic,2.2111394193643052,2-3 km
39094761,Gràcia,GRACIA| PRIVATE TERRACE IN BEAUTIFUL PART OF BCN¦,299462,Stay U-Nique,f,154,41.40683,2.1596,1,1,0,1,120,4.53,2,1,251.0,Luxury,2.2872256940081854,2-3 km
39095888,Eixample,Comfortable apartment; nice Sant Antoni area,3193594,Jan,f,10,41.37737,2.16206,1,0,1,1,2,4.5,2,1,239.0,Luxury,1.2416052433663967,1-2 km
39101774,Sant Martí,Magnificent 3 bedrooms & 3 bathrooms  apartment,48131122,Bolepo Holdings,f,1,41.39295,2.1909,1,1,1,1,19,4.26,2,1,193.0,Economic,1.9599839278983182,1-2 km
39103843,Ciutat Vella,Vivir en compañía a los 60,299299896,Eutopia,f,2,41.38113,2.16392,1,0,1,1,0,0.0,1,0,167.0,Economic,0.7990778495201933,<1 km
39109390,Sants-Montjuïc,Incredible room with a huge nice closet to share,264209875,Diana,f,2,41.37395,2.14009,1,1,1,1,9,4.67,1,0,189.0,Economic,2.8097820538441414,2-3 km
38837488,Eixample,Cerca de la Sagrada Familia;cómodo y acogedor*Bcn*,10547296,Flateli,f,49,41.40551,2.17796,1,0,1,1,56,4.25,2,1,237.0,Luxury,2.1597950050415653,2-3 km
39113571,Horta-Guinardó,Cozy room next to Parc Guell,7039183,Giovana,f,1,41.40929,2.16657,1,0,0,0,1,5.0,1,0,96.0,Low-Cost,2.439939283698006,2-3 km
38841896,Gràcia,Encantador apartamento cerca Parc Güell y metro,88018810,Carmen,t,1,41.41888,2.14845,1,0,0,1,180,4.94,2,0,78.0,Low-Cost,3.8829542392698206,3-5 km
39125732,Ciutat Vella,big room center two,22059065,Juan,f,2,41.37779,2.17414,1,0,0,1,10,4.1,1,0,100.0,Low-Cost,1.1642617950122707,1-2 km
39133852,Gràcia,Gran piso en el Centro (Sagrada Familia),300100830,Pilar,t,1,41.40133,2.16748,1,1,1,1,148,4.86,2,1,342.0,Luxury,1.5517602860450432,1-2 km
39141386,Eixample,Cozy; Calm and Renovated - Joan Miro Park,26970,Hugo,t,1,41.37964,2.15017,1,1,1,1,130,4.59,2,0,142.0,Economic,1.763176485250388,1-2 km
39148653,Nou Barris,Residential DUPLEX Apartment (RENOVATED Oct 2022),3039107,Manuel,f,39,41.43926,2.16992,1,0,0,1,1,5.0,2,1,28.0,Low-Cost,5.767619414085572,5-8 km
38885970,Les Corts,Habitación privada en ático luminoso con encanto,11931948,Loles,f,1,41.38957,2.14209,1,0,1,1,0,0.0,1,0,157.0,Economic,2.2246765435448594,2-3 km
39150196,Ciutat Vella,PIS MODERNISTA AL CENTRE LLOGUER PER MESOS SENCERS,368317,Nacharosa,f,6,41.3825112,2.1656693,1,0,0,0,1,4.0,2,1,70.0,Low-Cost,0.5960644237741614,<1 km
38888765,Eixample,New and centric double room with private bathroom,35411134,Frank,f,1,41.39386,2.17336,0,1,1,0,9,4.78,1,0,239.0,Luxury,0.820765834688978,<1 km
39165111,Sant Martí,Bonita y acogedora habitación individual,300446195,Daniela,f,1,41.41661,2.18324,1,0,1,1,2,5.0,1,0,193.0,Economic,3.4699458963022924,3-5 km
38894421,Eixample,Lovely single room 5min. from Passeig de Gracia,52313271,Carina,t,1,41.38972,2.15486,1,0,1,0,50,4.76,1,1,49.0,Low-Cost,1.1749062222014113,1-2 km
39165156,Horta-Guinardó,Cozy double bedroom close to Sagrada Fam & Bunkers,300445297,Jose,t,1,41.41963,2.16915,0,0,1,0,99,4.8,1,0,69.0,Low-Cost,3.584106052185019,3-5 km
38902553,Eixample,Habitación amplia y luminosa,297937853,Cristian,f,1,41.37928,2.14476,1,0,1,0,0,0.0,1,0,239.0,Luxury,2.1843151367962226,2-3 km
39176239,Sants-Montjuïc,Double room near Plaza España. Excelent location,38579914,Mateu,f,2,41.37437,2.1453,1,1,0,0,61,4.93,1,0,189.0,Economic,2.4245253918119523,2-3 km
39186119,Sarrià-Sant Gervasi,HHBCN Diagonal Apartment #1,146859530,Happy Houses Barcelona,t,6,41.39343,2.13577,1,1,1,0,3,4.67,2,0,147.0,Economic,2.8195903872630423,2-3 km
39187363,Sant Martí,Double room/ensuite bathroom in Green Glass House,898776,Naila,f,1,41.3899,2.19538,1,1,1,0,31,4.77,1,0,193.0,Economic,2.2512995564838003,2-3 km
38917279,Sant Martí,Apartamento 1 habitación Sata Olimpic Village,224777598,Apartamentos Sata,f,5,41.39263,2.19183,1,1,1,0,282,4.61,2,0,279.0,Luxury,2.023257658921951,2-3 km
38917890,Sant Martí,Barcelona Beach | Cosy Apartment | Rooftop Terrace,299462,Stay U-Nique,f,154,41.40556,2.20944,1,1,1,1,113,4.52,2,1,280.0,Luxury,3.9601039566245992,3-5 km
39213932,Eixample,Amazing Views to Sagrada Familia and the sea !!!,300793647,Brian,f,5,41.39842,2.1755,1,1,1,1,102,4.68,2,1,266.0,Luxury,1.353817307208965,1-2 km
38920975,Sant Martí,Apartamento 2 habitaciones Sata Olimpic Village,224777598,Apartamentos Sata,f,5,41.39147,2.19128,1,1,1,0,367,4.65,2,1,258.0,Luxury,1.9453863105815559,1-2 km
39218030,Eixample,Sweet Room Sagrada Familia,298350648,Richard,f,1,41.39992,2.17698,0,0,1,1,0,0.0,1,0,239.0,Luxury,1.5578049451556664,1-2 km
39219334,Eixample,Casa PAULA - Eixample Barcelona,37610930,Jacobo,f,2,41.38253,2.15418,1,1,1,1,135,4.59,2,1,198.0,Economic,1.3192888074753684,1-2 km
39219921,Ciutat Vella,Cozy place in the heart of Barcelona.,54489333,Daniela,f,1,41.37855,2.17138,1,0,0,1,1,5.0,1,1,167.0,Economic,1.0110382479479476,1-2 km
39378778,Sant Martí,518 - Beachfront Apartment I,128959838,Jordi,f,35,41.4053,2.21405,1,0,1,1,0,0.0,2,1,217.0,Luxury,4.281859974926836,3-5 km
39221445,Eixample,Casa EMMA - Eixample Barcelona,37610930,Jacobo,f,2,41.38184,2.15654,1,1,1,1,119,4.62,2,1,203.0,Luxury,1.1809120586827297,1-2 km
39243438,Ciutat Vella,Amazing 2 bedroom near La Boqueria,158023606,Habitat Apartments,f,140,41.38143,2.1689,1,1,1,1,2,3.0,2,1,156.0,Economic,0.6643053712393405,<1 km
39382248,Ciutat Vella,Bright and beautiful single room in BCN center,302500867,Tg,f,1,41.38227,2.1751,1,0,0,0,0,0.0,1,0,167.0,Economic,0.7870579142456833,<1 km
39246801,Sarrià-Sant Gervasi,Casa Cosi - Sant Gervasi 1,35936647,Casa Cosi,f,43,41.40279,2.14503,1,1,1,1,33,4.52,2,1,281.0,Luxury,2.606532997670901,2-3 km
