neighbourhood_group_cleansed;id;listing_url;name;host_id;host_name;calculated_host_listings_count;host_is_superhost;latitude;longitude;price;kitchen;patio or balcony;elevator;air conditioning;long_term;short_term;possible_long_term;number_of_reviews;review_scores_rating;room_type_encoded;bedrooms_encoded
Chamberí;2207832;https://www.airbnb.com/rooms/2207832;La vida es bella.;11262144;Alejandro Y Susana;1;t;40.43122;-3.71432;66.0;1;1;0;1;0;0;1;231;4.47;2;0
Centro;41922702;https://www.airbnb.com/rooms/41922702;Fantastic house with terrace in build. historical;331680043;Piedad;1;f;40.4132;-3.70684;117.0;1;1;1;0;0;0;1;136;4.55;2;0
Centro;689693514420807738;https://www.airbnb.com/rooms/689693514420807738;M019 Apartment in Juanelo;471977881;Rodrigo;147;f;40.41153;-3.7075;104.0;1;1;1;1;0;0;1;0;0.0;2;1
Centro;29474507;https://www.airbnb.com/rooms/29474507;Carnero 11 - Living Lavapiés 2nd Floor LARGE MODEL;16829950;Edu;6;f;40.40704;-3.70822;100.0;1;0;1;1;0;0;1;103;4.63;2;0
Chamberí;1112232997721744030;https://www.airbnb.com/rooms/1112232997721744030;apartamento médico Blasco G.;567022537;Be;6;f;40.43248759999999;-3.7113871;214.0;1;0;1;1;0;0;1;0;0.0;2;0
Chamberí;9861979;https://www.airbnb.com/rooms/9861979;Apartamento acogedor en Chamberi;50758294;Pedro Jose;1;f;40.43085;-3.69728;80.0;1;0;1;0;1;0;1;129;4.84;2;1
Centro;1019312793297472596;https://www.airbnb.com/rooms/1019312793297472596;Nice room in a very well located flat;57555160;Cristopher;1;f;40.40843;-3.71372;35.0;1;0;0;0;0;1;0;2;5.0;1;0
Arganzuela;1085415507810926124;https://www.airbnb.com/rooms/1085415507810926124;Whale & Blue;454106623;Blanca;12;f;40.4052229;-3.7126527;81.0;1;0;0;1;0;0;1;17;4.29;2;1
Arganzuela;21946532;https://www.airbnb.com/rooms/21946532;Next to Reina Sofía Museum ~ATOCHA Quiet & Centric;12357723;Mabel & Flor;1;t;40.406715;-3.693803;117.0;1;0;1;1;0;1;0;268;4.85;2;1
Centro;955569981962603474;https://www.airbnb.com/rooms/955569981962603474;Duque de Monteleon;1408525;Mad4Rent;34;f;40.427838107544176;-3.704050581152076;158.0;1;0;1;1;0;0;1;6;4.33;2;0
Centro;272279;https://www.airbnb.com/rooms/272279;"Welcome home; El Rastro";1425071;Enrique;2;t;40.4093;-3.70884;132.0;1;0;0;1;0;0;1;219;4.73;2;0
Centro;581550236861668756;https://www.airbnb.com/rooms/581550236861668756;Apartamento en el centro de madrid;184661318;Javier;3;f;40.40666;-3.70714;89.0;1;1;0;1;0;0;1;188;4.74;2;0
Centro;882755186189638863;https://www.airbnb.com/rooms/882755186189638863;Beautiful and cosy flat La Latina-Rastro;460391145;Marta Y Fran;125;t;40.40801116098051;-3.707318490490573;119.0;1;0;0;1;0;0;1;24;4.75;2;0
Puente de Vallecas;975275307799646564;https://www.airbnb.com/rooms/975275307799646564;Olala Style Suites - Triple Room;129000409;Olala Homes;47;f;40.39124187239994;-3.6665374036624905;143.0;0;0;0;1;0;0;1;2;5.0;1;0
Centro;52910590;https://www.airbnb.com/rooms/52910590;Acogedor apto. La latina;79215007;Diego;4;f;40.409291464418104;-3.711863517761227;85.0;1;0;0;1;0;0;1;100;4.37;2;0
Chamberí;50322965;https://www.airbnb.com/rooms/50322965;Olavide Xii apartment in Madrid;377605855;MIT House;289;f;40.43413;-3.70215;220.0;1;0;1;1;0;0;1;46;4.63;2;1
Moncloa - Aravaca;21859420;https://www.airbnb.com/rooms/21859420;Plaza España Skyline Executive Suite Terrace;157114944;Plaza España;7;t;40.42353;-3.71466;390.0;1;1;1;1;0;0;1;68;4.87;2;1
Centro;1081100984225667109;https://www.airbnb.com/rooms/1081100984225667109;Habitación pleno Centro amplia;292673134;Eva Maria;1;f;40.41068;-3.70467;75.0;0;0;0;0;0;0;1;2;5.0;1;0
Tetuán;872945142327462944;https://www.airbnb.com/rooms/872945142327462944;Apartamento con terraza en Tetuán;31772865;CituSpace;58;f;40.45739131075213;-3.696360761130972;121.0;1;0;1;1;0;0;1;1;4.0;2;0
Centro;22694811;https://www.airbnb.com/rooms/22694811;BEAUTIFUL 3 ROOM APARTMENT ON GRAN VÍA STREET;8124160;Flavia;10;t;40.41985;-3.69938;209.0;1;0;0;1;0;0;1;193;4.74;2;1
Centro;924016717122183867;https://www.airbnb.com/rooms/924016717122183867;Habitación con baño CentroMadrid;438984240;Doris;10;f;40.4113918848499;-3.6984163870507416;65.0;0;0;0;1;0;0;1;9;4.22;1;0
Centro;688877783921851725;https://www.airbnb.com/rooms/688877783921851725;"Two rooms apartment. Center zone; near subway.";381347200;Lara Inés;2;t;40.41136769490292;-3.702834099453469;75.0;1;0;1;1;0;0;1;90;4.76;2;1
Centro;939680494371186443;https://www.airbnb.com/rooms/939680494371186443;Cibeles Exclusive I apartment in Madrid;377605855;MIT House;289;f;40.41864;-3.69848;432.0;1;1;1;1;0;0;1;31;4.68;2;1
Salamanca;50407230;https://www.airbnb.com/rooms/50407230;Bright and modern - 1Bedroom 1Bath – Salamanca;407226754;Maria José;1;f;40.42686;-3.68377;133.0;1;0;1;1;0;0;1;66;4.42;2;0
Latina;1172561698286860999;https://www.airbnb.com/rooms/1172561698286860999;Lovely stay near Royal Palace;25293401;Franklin;1;f;40.410905198480705;-3.725627574205026;31.0;1;1;0;0;0;0;1;0;0.0;1;0
Salamanca;16490785;https://www.airbnb.com/rooms/16490785;Heima  Serrano Penthouse;23603298;Heima;22;t;40.42572;-3.68893;1247.0;1;1;1;1;0;0;1;197;4.82;2;1
Salamanca;587351468013927511;https://www.airbnb.com/rooms/587351468013927511;Precioso apartamento en inmejorable zona de Madrid;450565389;Singular Home;1;f;40.42325;-3.66634;250.0;1;0;0;0;0;0;1;18;4.89;2;1
Centro;33797586;https://www.airbnb.com/rooms/33797586;1 BD 1 BTH furnished-Lavapies-Duplex-MintyStay;255155299;Juan;1;f;40.411;-3.70255;113.0;1;1;0;0;0;0;1;84;4.48;2;0
Centro;700456972063385144;https://www.airbnb.com/rooms/700456972063385144;Modern and Cozy - 2 Bedrooms 1 Bathroom - Lavapiés;476492367;Fernando;1;f;40.40725;-3.70042;162.0;1;0;0;1;0;0;1;63;4.56;2;1
Centro;22225731;https://www.airbnb.com/rooms/22225731;Bright private apartment in Malasaña;145463320;Jo;1;f;40.42298;-3.70352;157.0;1;0;0;0;0;0;1;0;0.0;2;0
Centro;696118406898693716;https://www.airbnb.com/rooms/696118406898693716;Abracadabra doble interior baño compartido;307123621;Sol Square;35;f;40.41323;-3.71294;100.0;0;0;0;0;0;0;1;4;4.5;1;0
Arganzuela;700557685549677538;https://www.airbnb.com/rooms/700557685549677538;Beautiful flat y Parking near Atocha;291253690;Fran Y Marta Isabel;289;t;40.40035;-3.69621;165.0;1;0;1;0;0;0;1;67;4.93;2;1
Chamberí;833265003721590696;https://www.airbnb.com/rooms/833265003721590696;Sevilla - 4 bedrooms in Trafalgar;346367515;Ukio;290;f;40.43089768025122;-3.6995822567987977;195.0;1;0;1;1;0;0;1;1;5.0;2;1
Salamanca;1136388123583137584;https://www.airbnb.com/rooms/1136388123583137584;Espacio excelente para Madrid centro;572686205;Kelly;1;f;40.42849;-3.67327;43.0;1;0;0;0;0;0;1;12;4.25;1;0
Salamanca;49623226;https://www.airbnb.com/rooms/49623226;Bravo Iv apartment in Madrid;377605855;MIT House;289;f;40.43033;-3.66683;127.0;1;1;1;1;0;0;1;7;4.43;2;0
Carabanchel;638814885359653505;https://www.airbnb.com/rooms/638814885359653505;Cómoda habitación con balcón privado.;206144441;Silvia;1;f;40.39287185668945;-3.711414098739624;30.0;1;1;0;1;0;1;0;6;4.83;1;0
Retiro;1156361341730915202;https://www.airbnb.com/rooms/1156361341730915202;Narváez-25-6;576464572;Maria Mercedes;166;f;40.42107685759459;-3.676780544686232;27.0;1;0;0;0;1;0;1;0;0.0;1;0
Salamanca;1138253822226026340;https://www.airbnb.com/rooms/1138253822226026340;Hermosilla Exclusive Living 3;560846948;Vivenio Residencial Socimi;46;f;40.42747;-3.68929;184.0;1;0;0;1;0;0;1;0;0.0;2;1
Centro;6161577;https://www.airbnb.com/rooms/6161577;Apartment in down-town Madrid - SOL;24861646;Javier;1;t;40.41698;-3.7034;107.0;1;0;1;0;0;1;1;203;4.77;2;0
Usera;28790449;https://www.airbnb.com/rooms/28790449;21 AZCARATES free wifi A/C street parking;17198012;Antonio;2;f;40.38714;-3.71121;99.0;1;0;0;1;0;1;0;50;4.68;2;1
Retiro;934450983593835800;https://www.airbnb.com/rooms/934450983593835800;Preciosa habitación privada - E;222442460;Gonzalo;9;t;40.4208171;-3.6732293;25.0;1;0;1;0;0;0;1;4;5.0;1;1
Centro;8422607;https://www.airbnb.com/rooms/8422607;"Cozy and quiet; in the heart of Madrid";5239042;Maribel & Jose;20;f;40.41058;-3.70217;82.0;1;0;1;1;0;0;1;246;4.52;2;0
Centro;956552206566351687;https://www.airbnb.com/rooms/956552206566351687;Apartamento Atocha / Embajadores;4788074;José;1;f;40.40602740316851;-3.701290034918208;91.0;1;1;1;1;0;0;1;9;4.78;2;0
Chamberí;985437540121072665;https://www.airbnb.com/rooms/985437540121072665;Estudio luminoso en Chamberí - Líbere;374138888;Líbere;8;f;40.4383518;-3.7009325;197.0;1;0;0;1;0;0;1;8;4.38;2;0
Salamanca;1106307024872650879;https://www.airbnb.com/rooms/1106307024872650879;Doctor Gómez Ulla H4;561652810;Houxury;53;f;40.42839875631596;-3.666785726873031;23.0;1;0;0;0;0;0;1;0;0.0;1;0
Chamartín;974384345038774249;https://www.airbnb.com/rooms/974384345038774249;precioso piso muy centrico;184266032;Cristina;1;t;40.43869;-3.67732;160.0;1;0;1;1;0;0;1;54;4.78;2;1
Centro;39430643;https://www.airbnb.com/rooms/39430643;"*LAS LETRAS - Preciosísimo; Nuevo y Super Amplio";302868271;Patricia & Dani;5;f;40.41432;-3.69751;263.0;1;0;1;1;0;0;1;170;4.64;2;1
Salamanca;934625365377583773;https://www.airbnb.com/rooms/934625365377583773;Colomer VI;438136382;Home Club;156;f;40.43421672772876;-3.665597135175919;105.0;0;0;1;1;0;0;1;0;0.0;2;0
Centro;1168782475041435971;https://www.airbnb.com/rooms/1168782475041435971;Luminoso y acogedor piso;390770038;Rightplace;28;f;40.42465517701768;-3.6983084288764583;96.0;1;0;0;1;0;0;1;0;0.0;2;1
Arganzuela;37352857;https://www.airbnb.com/rooms/37352857;Wooded artists' room Balcon 5'Bus Airport.Centre;38434737;Faust;3;f;40.40482;-3.69546;32.0;0;0;0;0;0;0;1;7;4.86;1;0
Centro;7204039;https://www.airbnb.com/rooms/7204039;Beautiful/bright apartment downtown;37718197;Cristina;1;t;40.42777;-3.71034;216.0;1;1;1;0;0;1;0;164;4.53;2;1
Centro;1158369215965505189;https://www.airbnb.com/rooms/1158369215965505189;Chueca with a view;2316719;Daniel;1;f;40.421217900869706;-3.699016347527504;171.0;1;0;1;1;0;0;1;3;5.0;2;0
Tetuán;31579349;https://www.airbnb.com/rooms/31579349;Apartamento confortable y luminoso. Cerca Bernabeu;216310014;Aparthotel G3;18;f;40.4599;-3.69823;164.0;1;0;1;1;0;0;1;9;3.56;2;0
Moncloa - Aravaca;3351904;https://www.airbnb.com/rooms/3351904;Apartment in Madrid historic center;3945807;Javier;3;t;40.42464;-3.71255;70.0;1;0;1;1;0;0;1;173;4.79;2;0
Salamanca;42742748;https://www.airbnb.com/rooms/42742748;Inmejorable Ubicación en Madrid I;229138489;Antonio;27;f;40.42173;-3.69121;111.0;1;0;1;1;0;1;0;198;4.53;2;0
Arganzuela;622375915726335147;https://www.airbnb.com/rooms/622375915726335147;Cosy studio near Atocha and Reina Sofia Museum!;21318566;Pablo;2;t;40.402512;-3.690958;98.0;1;0;0;0;0;0;1;163;4.87;2;0
Centro;10511300;https://www.airbnb.com/rooms/10511300;COZY BEDROOM IN GRAN VIA;21305575;Antonio;1;t;40.41909;-3.70285;52.0;0;1;1;1;0;1;1;200;4.91;1;0
Centro;47883472;https://www.airbnb.com/rooms/47883472;La casa del Infante apartment in Madrid;377605855;MIT House;289;f;40.41523;-3.70018;126.0;1;1;1;1;0;0;1;20;4.5;2;1
Centro;707205221727925937;https://www.airbnb.com/rooms/707205221727925937;Plaza Mayor Mad.;901218;Myrko;49;f;40.41597;-3.71036;172.0;1;0;1;0;0;0;1;17;4.65;1;0
Arganzuela;25207237;https://www.airbnb.com/rooms/25207237;Two double bedrooms +one bathroom independent area;1835928;Julio;1;f;40.4003;-3.69969;141.0;1;0;1;0;0;0;1;0;0.0;1;1
Tetuán;936634120461158061;https://www.airbnb.com/rooms/936634120461158061;One bedroom apartment in Bernabéu;133056146;Dobohomes;54;f;40.4554702;-3.6962144;131.0;1;0;0;1;0;0;1;11;5.0;2;0
Centro;960007716926514284;https://www.airbnb.com/rooms/960007716926514284;Apartamento Plaza Colon (Colon II);28038703;Luxury Rentals Madrid;115;f;40.42621;-3.69283;270.0;1;0;0;1;0;0;1;6;5.0;2;0
Moncloa - Aravaca;24306988;https://www.airbnb.com/rooms/24306988;room A/C Arguelles-Moncloa Rosales;112271726;Mario;74;t;40.43131;-3.71829;19.0;1;0;1;1;0;0;1;3;4.33;1;0
Centro;14850472;https://www.airbnb.com/rooms/14850472;"3 bdm; bright; elevator in old Madrid";2864064;"Vanessa; Julia; Rebecca Y Miriam";22;t;40.4081;-3.71203;176.0;1;1;1;1;0;0;1;285;4.85;2;1
Centro;1017117735021279156;https://www.airbnb.com/rooms/1017117735021279156;Princesa junto a Plaza de España;544833276;Pilar;1;f;40.4292119;-3.7151702;109.0;1;0;1;1;0;0;1;12;4.83;2;0
Moncloa - Aravaca;21859458;https://www.airbnb.com/rooms/21859458;Plaza España Skyline Suite;157114944;Plaza España;7;t;40.42357;-3.71565;280.0;1;0;1;1;0;0;1;47;4.89;2;0
Centro;41675830;https://www.airbnb.com/rooms/41675830;Vintage & Cozy  - 1D 1B - Malasaña;320510702;Miguel;2;f;40.42832;-3.70524;108.0;1;1;0;0;0;0;1;42;4.52;2;0
Arganzuela;803413826031843987;https://www.airbnb.com/rooms/803413826031843987;Charming Madrid Delicias II - Estación Atocha;495333632;Jesús Vicente;1;f;40.404614385651634;-3.6920812528240328;63.0;1;0;1;0;0;0;1;18;4.44;2;0
Salamanca;907156493869622498;https://www.airbnb.com/rooms/907156493869622498;Piso en el centro de Madrid;62219359;Beatriz;1;f;40.422806271338715;-3.685441352427006;327.0;1;1;1;1;0;0;1;9;5.0;2;1
Arganzuela;45142590;https://www.airbnb.com/rooms/45142590;Luminoso Loft en Madrid - Barrio Delicias;40877988;Raul;125;f;40.39941;-3.69525;92.0;1;1;0;1;0;0;1;127;4.69;2;0
Centro;866449400100162603;https://www.airbnb.com/rooms/866449400100162603;"Estudio en plaza Puerta del Sol; cómodo y luminoso";5234573;Eva;8;f;40.4171789;-3.7027786;94.0;1;0;1;0;0;0;1;4;4.25;2;0
Centro;19919009;https://www.airbnb.com/rooms/19919009;"New; bright & central studio; Reina Sofia; AC";37291567;Cris;12;f;40.41095;-3.69695;188.0;1;0;1;0;0;0;1;26;4.46;2;0
Salamanca;1092535427193575519;https://www.airbnb.com/rooms/1092535427193575519;"Charm & Cozy; enjoy Salamanca";168241843;Marta Y Arturo;20;t;40.43543659523025;-3.667793754589539;313.0;1;0;1;1;0;0;1;6;4.5;2;1
Arganzuela;53897625;https://www.airbnb.com/rooms/53897625;EMBA ROOM. Habitación 104;18181859;Emba Room;4;f;40.39934;-3.69882;67.0;0;0;0;1;0;1;0;60;4.8;1;0
Carabanchel;1047882480478871340;https://www.airbnb.com/rooms/1047882480478871340;Acogedor Estudio En Madrid;529402573;Sara;91;f;40.3903053881708;-3.714594133882731;221.0;1;0;0;0;0;0;1;0;0.0;2;0
Centro;737503428316362770;https://www.airbnb.com/rooms/737503428316362770;Chueca & Justicia - Luminous flat in Centro;78243344;Victor;1;t;40.4237618;-3.6958326;259.0;1;1;1;0;0;0;1;99;4.93;2;1
Centro;578762002792022872;https://www.airbnb.com/rooms/578762002792022872;"Habitación en Chueca; Gran Via";447578427;Estefania;3;t;40.42045;-3.70085;46.0;0;1;0;0;0;1;0;67;4.76;1;0
Centro;18770632;https://www.airbnb.com/rooms/18770632;Atico en Atocha;91620597;Sebastian;1;f;40.40953;-3.69507;157.0;1;0;1;1;0;0;1;3;4.67;2;0
Centro;572205778663503979;https://www.airbnb.com/rooms/572205778663503979;Prado Rooms 46 #1;447196643;Nico;4;t;40.41097;-3.69345;121.0;0;0;1;1;0;0;1;33;4.76;1;0
Centro;982997;https://www.airbnb.com/rooms/982997;URBAN  LOFT  ( DE LAS LETRAS );5386426;Rosario;1;f;40.41146;-3.69563;80.0;1;0;1;1;0;0;1;44;4.59;2;0
Centro;863520371190368322;https://www.airbnb.com/rooms/863520371190368322;Tu hogar en el centro de Madrid;508800184;Lorena;1;f;40.41080438617287;-3.701277171666012;149.0;1;1;1;0;0;0;1;33;4.58;2;1
Moncloa - Aravaca;36968099;https://www.airbnb.com/rooms/36968099;Habitación grande Pintor Rosales Templo DEBOD;112271726;Mario;74;t;40.43079;-3.72478;20.0;1;0;1;0;0;0;1;6;5.0;1;0
Centro;1148327816236781333;https://www.airbnb.com/rooms/1148327816236781333;"Top location; new & modern apt Madrid center! 911";402744426;Valerie;7;f;40.424519515018595;-3.692746752388165;189.0;1;0;1;1;0;0;1;0;0.0;2;0
Tetuán;896848376391129412;https://www.airbnb.com/rooms/896848376391129412;Estudio en Chamartín;515944521;Santiago;6;f;40.4571;-3.69674;78.0;1;0;0;1;0;0;1;0;0.0;2;0
Retiro;787043473405213601;https://www.airbnb.com/rooms/787043473405213601;Un sueño en pleno Barrio de Salamanca;492305589;Cristina;1;t;40.42104939636103;-3.676983309119396;165.0;1;0;1;0;0;1;0;34;5.0;2;0
Arganzuela;928986524460251484;https://www.airbnb.com/rooms/928986524460251484;"New; cozy and modern in the Musems area";121195987;C. B.  Zugaza;12;t;40.40636;-3.69544;269.0;1;0;0;1;0;1;0;25;4.88;2;1
Arganzuela;16754837;https://www.airbnb.com/rooms/16754837;Habitación con cama doble cerca del centro;111176074;María Victoria;1;f;40.41177;-3.71954;55.0;1;0;1;1;0;0;1;91;4.78;1;0
Salamanca;1136872232996170991;https://www.airbnb.com/rooms/1136872232996170991;habitación cuádruple junto a wizink center;571742692;Elena;16;f;40.428262304123834;-3.6759861283409;51.0;1;0;0;0;0;0;1;0;0.0;1;0
Usera;36411521;https://www.airbnb.com/rooms/36411521;"Bright; airy apartment near Madrid Rio";70363089;José;1;t;40.39234;-3.70534;84.0;1;0;0;1;0;1;0;33;4.88;2;0
Centro;1079483539326336468;https://www.airbnb.com/rooms/1079483539326336468;Romantic Barrio de las letras;142578;Daniel;17;t;40.41319791565469;-3.6953978490662474;116.0;1;0;0;0;0;1;1;33;4.73;2;1
Centro;32836529;https://www.airbnb.com/rooms/32836529;"Gran via Excellent; by Presidence Rentals";77420214;Presidence Rentals;24;f;40.41759;-3.70384;251.0;1;1;0;0;0;0;1;94;4.61;2;1
Centro;15429065;https://www.airbnb.com/rooms/15429065;Private room in city center;61295887;Alessandra;1;f;40.40963;-3.70739;37.0;1;0;1;1;0;1;0;138;4.9;1;0
Centro;1112973970265783820;https://www.airbnb.com/rooms/1112973970265783820;Estudio en Malasaña;567197879;Eli;1;f;40.42583;-3.70458;109.0;1;0;0;0;0;1;0;1;5.0;2;0
Centro;21486293;https://www.airbnb.com/rooms/21486293;Single Room(District Lavapiés);156072453;Emrah;1;t;40.40719;-3.69953;42.0;1;1;1;0;0;0;1;388;4.84;1;0
Chamberí;558421457039972665;https://www.airbnb.com/rooms/558421457039972665;Beautiful flat in Chamberí 2 bedroomsMAG;291253690;Fran Y Marta Isabel;289;t;40.43246;-3.70623;180.0;1;0;1;1;0;0;1;74;4.82;2;1
Retiro;1150076640798788411;https://www.airbnb.com/rooms/1150076640798788411;Charming flat near Retiro Park.;150021607;Santiago Felipe;1;f;40.42083;-3.67748;120.0;1;1;1;1;0;1;0;0;0.0;2;1
Retiro;1155592890323588612;https://www.airbnb.com/rooms/1155592890323588612;Doce de Octubre-15-1;576464572;Maria Mercedes;166;f;40.41718358685176;-3.67492025794884;26.0;1;0;0;0;0;0;1;0;0.0;1;0
Centro;1125493359129689751;https://www.airbnb.com/rooms/1125493359129689751;apartamento en alonso martinez;391810099;Nacho;82;f;40.42663282486446;-3.6963987081355496;92.0;1;0;1;1;0;0;1;0;0.0;2;0
Tetuán;898321150963530019;https://www.airbnb.com/rooms/898321150963530019;Amplio Estudio en Chamartín;515944521;Santiago;6;f;40.45897937954773;-3.697508329874517;78.0;1;0;0;1;0;0;1;0;0.0;2;0
Chamartín;878142858219069610;https://www.airbnb.com/rooms/878142858219069610;Piso de dos habitaciones;327622536;LivingMad;16;f;40.4407113526724;-3.673533820017151;75.0;1;0;1;0;0;0;1;1;4.0;2;1
Arganzuela;20809222;https://www.airbnb.com/rooms/20809222;"* * * * Centre-Live-In Atocha-WiFi; A/C * * * *";149217622;Raul;8;t;40.40588;-3.69451;61.0;1;1;1;1;0;0;1;610;4.82;2;0
Usera;844715954087856655;https://www.airbnb.com/rooms/844715954087856655;Habitación para dos en Usera;503694199;Maite;10;f;40.38704754935179;-3.7058039040911903;34.0;1;0;0;1;0;0;1;2;4.0;1;0
Carabanchel;1175914277116391303;https://www.airbnb.com/rooms/1175914277116391303;New Loft-Renta temporal-ParqueComillas M.vadillo I;433115599;Diego;6;f;40.39260695245317;-3.711547066668495;60.0;1;0;0;1;0;0;1;0;0.0;2;0
Salamanca;1126038;https://www.airbnb.com/rooms/1126038;central & bright 14mt2 room;6191568;Maria;2;f;40.42414;-3.67547;17.0;1;0;1;0;0;0;1;18;4.83;1;0
Centro;23897523;https://www.airbnb.com/rooms/23897523;APARTAMENTO EXTERIOR - PUERTA DEL SOL;164713866;Marta;4;t;40.41733;-3.70221;84.0;1;0;0;1;0;1;0;316;4.75;2;0
Centro;992777310959294585;https://www.airbnb.com/rooms/992777310959294585;Habitación individual;246036735;Jonas;1;f;40.41012;-3.70246;51.0;1;0;0;0;0;1;0;9;5.0;1;0
Centro;1626586;https://www.airbnb.com/rooms/1626586;PRINCE SANTA ANA Central WIFI LIFT!;8647044;Carmen;8;t;40.41544;-3.70038;101.0;1;0;1;1;0;0;1;98;4.83;2;0
Centro;715056498933613908;https://www.airbnb.com/rooms/715056498933613908;Room I equipped with private bathroom - Malasaña;319135361;Josefa;3;f;40.4244;-3.70442;83.0;1;0;0;0;0;0;1;54;4.39;1;0
Tetuán;1154172970309903710;https://www.airbnb.com/rooms/1154172970309903710;San Germán-11-2;576464572;Maria Mercedes;166;f;40.45714;-3.69515;20.0;1;0;0;0;0;0;1;0;0.0;1;0
Salamanca;18308268;https://www.airbnb.com/rooms/18308268;Comfortable Room in Madrid center;61753406;Juan;11;f;40.43096;-3.67622;28.0;1;1;1;0;1;0;1;5;4.8;1;0
Chamberí;1130618724567385796;https://www.airbnb.com/rooms/1130618724567385796;Estudio cerca del centro;174167258;Jorge;3;f;40.43038272193503;-3.7109511019626606;64.0;1;0;0;0;0;0;1;0;0.0;2;0
Centro;991086114308015877;https://www.airbnb.com/rooms/991086114308015877;Acqua - 3 bedrooms and terrace in Centro;346367515;Ukio;290;f;40.41640574465592;-3.699533824027776;194.0;1;1;1;1;0;0;1;0;0.0;2;1
Chamberí;904241954227278644;https://www.airbnb.com/rooms/904241954227278644;Luxury suite apt. Madrid center;62911171;Ignacio;1;f;40.43208568685425;-3.711550034550504;238.0;1;0;1;1;0;0;1;1;5.0;2;0
Salamanca;31032181;https://www.airbnb.com/rooms/31032181;Apartamento en Salamanca - Hermosilla I;596469;Gabriel Avalos;32;f;40.42692;-3.67513;241.0;1;0;1;0;0;0;1;52;4.77;2;1
Centro;23554747;https://www.airbnb.com/rooms/23554747;Penthouse at Puerta del Sol (B);176001645;Jaime;3;f;40.41787;-3.70138;56.0;1;0;0;1;0;0;1;56;4.79;2;0
Moncloa - Aravaca;862230990363737176;https://www.airbnb.com/rooms/862230990363737176;Magnifico Ático de lujo céntrico;507891137;Humberto;1;t;40.426005;-3.7150271;138.0;1;1;1;1;0;0;1;8;5.0;2;0
Centro;48164133;https://www.airbnb.com/rooms/48164133;Sleep with Gran Via views 😍🍃;388501073;Rodrigo;11;f;40.41882;-3.70079;45.0;1;1;1;0;0;0;1;17;4.47;1;0
Centro;26002097;https://www.airbnb.com/rooms/26002097;NEW & Modern LAVAPIES | WIFI;195434045;Joana Y Juan;1;f;40.40881;-3.70094;82.0;1;1;0;0;0;0;1;271;4.69;2;0
Centro;953574193986652469;https://www.airbnb.com/rooms/953574193986652469;Wide and bright- 2Bedrooms 1Batroom- Lavapies;530668905;Carl;1;t;40.41179;-3.70216;221.0;1;1;0;1;0;0;1;7;5.0;2;1
Centro;53043869;https://www.airbnb.com/rooms/53043869;Acogedora habitación en el corazón de Madrid :);59589523;Adrian;1;t;40.421776;-3.700145;70.0;1;0;0;1;0;0;1;110;4.81;1;0
Carabanchel;50430271;https://www.airbnb.com/rooms/50430271;Habitación doble en Madrid Rio;31592866;Adrian;1;f;40.39464;-3.70625;55.0;1;0;1;1;0;0;1;33;4.39;1;1
Centro;44681470;https://www.airbnb.com/rooms/44681470;Charming Chueca Apartments I - Terraza;361801999;Nivel29;2;f;40.42303032351909;-3.6999581965839874;145.0;1;1;1;1;0;0;1;40;4.43;2;1
Centro;47307465;https://www.airbnb.com/rooms/47307465;Sonder Malasaña | One-Bedroom Apartment;380152203;Sonder (Madrid);16;t;40.42797;-3.70156;337.0;1;0;1;1;0;0;1;68;4.74;2;0
Centro;975141538982929039;https://www.airbnb.com/rooms/975141538982929039;Big room with balcony center of Madrid Malasaña;106330191;BC Flat;3;f;40.42667106556339;-3.703794195974748;51.0;1;1;0;1;0;0;1;35;4.94;1;0
Salamanca;1136891281070040452;https://www.airbnb.com/rooms/1136891281070040452;habitación doble junto a wizink center;571742692;Elena;16;f;40.42971603149268;-3.675303622223078;51.0;1;0;0;0;0;0;1;0;0.0;1;0
Salamanca;1045454054404371654;https://www.airbnb.com/rooms/1045454054404371654;Moderno Apartamento de dos dormitorios CTG101;529402573;Sara;91;f;40.43877;-3.6731;124.0;1;0;1;1;0;0;1;0;0.0;2;1
Salamanca;1138237168895318655;https://www.airbnb.com/rooms/1138237168895318655;Hermosilla Exclusive Living 1;560846948;Vivenio Residencial Socimi;46;f;40.42618923389762;-3.689257571543205;118.0;1;0;0;1;0;0;1;0;0.0;2;1
Centro;1054866161502763924;https://www.airbnb.com/rooms/1054866161502763924;Cozy and Central-1Bedroom 1Bathroom- Cortes;522700580;Meygal;2;t;40.41789963550566;-3.6974889200311982;159.0;1;0;0;1;0;0;1;10;4.8;2;0
Carabanchel;1063830515145222539;https://www.airbnb.com/rooms/1063830515145222539;Habitación en Madrid río con metro a 1 minuto;215854094;Constantino;2;t;40.3973608;-3.717747999999999;36.0;1;0;1;0;0;0;1;6;5.0;1;0
Centro;47883468;https://www.airbnb.com/rooms/47883468;Gran Via apartment in Madrid;377605855;MIT House;289;f;40.42105;-3.6981;159.0;1;0;1;1;0;0;1;23;4.43;2;0
Centro;50027498;https://www.airbnb.com/rooms/50027498;Lindo Iii apartment in Madrid;377605855;MIT House;289;f;40.41167;-3.69652;116.0;1;0;0;1;0;0;1;26;4.0;2;0
Chamberí;35158135;https://www.airbnb.com/rooms/35158135;"Apartamento Grande y Limpio; metro Islas Filipinas";69566471;Javier;33;f;40.43844;-3.71199;249.0;1;0;1;1;0;0;1;1;5.0;2;1
