neighbourhood_group_cleansed;id;listing_url;name;host_id;host_name;calculated_host_listings_count;host_is_superhost;latitude;longitude;price;kitchen;patio or balcony;elevator;air conditioning;long_term;short_term;possible_long_term;number_of_reviews;review_scores_rating;room_type_encoded;bedrooms_encoded
Centro;1117270237363455442;https://www.airbnb.com/rooms/1117270237363455442;Amplio piso en Puerta de Sol;518713670;Bemadrid;231;f;40.41552;-3.69946;125.0;0;0;0;1;0;0;1;0;0.0;2;1
Fuencarral - El Pardo;35757975;https://www.airbnb.com/rooms/35757975;Piso cálido para fin de semana en MADRID;135966358;Katiuska;2;f;40.48545;-3.68904;95.0;1;0;0;1;0;0;1;0;0.0;2;1
Salamanca;22300231;https://www.airbnb.com/rooms/22300231;DIEGO LEON noche vieja piso 4p gran terraza sur;163006923;Bruno;1;f;40.43405;-3.6686;177.0;1;0;1;1;0;1;0;0;0.0;2;1
Centro;20991832;https://www.airbnb.com/rooms/20991832;Puerta del Sol;31774454;Juan José;5;t;40.41678;-3.70795;286.0;1;0;1;0;0;0;1;142;4.84;2;1
Centro;1033382452282612415;https://www.airbnb.com/rooms/1033382452282612415;apartamento luminoso y tranquilo;548249078;Katia;1;f;40.40710486088733;-3.704396961901854;106.0;1;0;0;1;0;0;1;9;4.33;2;0
Centro;640453396456879662;https://www.airbnb.com/rooms/640453396456879662;Regio Esquinazo / Calle Mayor y Cava de San Miguel;40877988;Raul;125;f;40.4158;-3.7084877;303.0;1;0;1;1;0;0;1;100;4.84;2;1
Arganzuela;7238607;https://www.airbnb.com/rooms/7238607;Alquiler Habitación;37898973;Rebeca;1;f;40.40596;-3.69524;141.0;1;0;1;0;0;0;1;0;0.0;1;0
Centro;1038973637016030053;https://www.airbnb.com/rooms/1038973637016030053;Estudio en el centro de Madrid (B214);142175605;Ana;26;f;40.42315678373183;-3.701913412350872;81.0;1;0;1;1;0;0;1;9;4.56;2;0
Centro;24603663;https://www.airbnb.com/rooms/24603663;Preciosa Habitación centro Madrid Malasaña WIFI 4G;171655072;Pizzi;2;t;40.42764;-3.70958;250.0;1;1;1;0;0;0;1;72;4.99;1;0
Centro;882633339962980391;https://www.airbnb.com/rooms/882633339962980391;Great Studio;512830485;Miranda;6;f;40.42549102469629;-3.7085591656691785;101.0;1;1;0;0;0;0;1;58;4.62;2;0
Retiro;3901968;https://www.airbnb.com/rooms/3901968;Bedroom in Retiro Park;17902428;Julio;2;t;40.4162;-3.67379;122.0;1;0;1;0;0;1;0;183;4.83;1;0
Centro;915184095479777666;https://www.airbnb.com/rooms/915184095479777666;Cozzy Room Historical Center Madrid A1H6;498026704;Maria Teresa;41;f;40.41623152344336;-3.70732511500288;44.0;1;0;0;0;0;1;0;0;0.0;1;0
Centro;1115817123463414687;https://www.airbnb.com/rooms/1115817123463414687;linda habitación triple con baño privado 2;567861917;Cinthia Cecilia;3;f;40.42462613232829;-3.704743310932544;92.0;1;0;0;0;0;0;1;11;5.0;1;0
Centro;45057451;https://www.airbnb.com/rooms/45057451;Lovely Studio Flat Madrid Chueca;17827293;Nicolás;2;t;40.42252;-3.69731;157.0;1;1;0;0;0;0;1;45;4.42;2;0
Centro;763552466485021138;https://www.airbnb.com/rooms/763552466485021138;MyHouseSpain - Fantástica habitación en Gran Vía;45621438;My House;36;f;40.42129;-3.70206;98.0;0;0;0;1;0;0;1;20;4.5;1;0
Ciudad Lineal;22278200;https://www.airbnb.com/rooms/22278200;Habitación doble luminosa;72149332;Ángel Manuel;1;f;40.42384;-3.63414;99.0;0;0;1;1;0;1;0;9;5.0;1;0
Latina;35793775;https://www.airbnb.com/rooms/35793775;Habitación en piso compartido en las  Aguilas.;118558566;Berta;2;f;40.37778;-3.76527;70.0;1;0;1;1;0;0;1;0;0.0;0;0
Centro;25718701;https://www.airbnb.com/rooms/25718701;BNBHolder Plaza de Luna MALASAÑA;28786243;Emilio;75;f;40.42006;-3.70346;213.0;1;0;0;1;0;0;1;72;4.78;2;0
Centro;44788166;https://www.airbnb.com/rooms/44788166;Estupendo piso en Gran Via de Madrid;9355754;Natalia;3;f;40.42112;-3.70072;157.0;1;0;0;1;0;0;1;3;5.0;2;0
Centro;655644690147353418;https://www.airbnb.com/rooms/655644690147353418;Sonder Santa Ana | Lofted 1BR Apt w/ Terrace;380152203;Sonder (Madrid);16;t;40.41532;-3.69917;206.0;1;0;1;1;0;0;1;1;3.0;2;0
Centro;29922954;https://www.airbnb.com/rooms/29922954;"Apartamento Sol Luxury III; Centro de Madrid";50838254;Ana Belen;3;f;40.41524;-3.70153;2507.0;1;1;0;1;0;0;1;13;4.46;2;1
Centro;15456285;https://www.airbnb.com/rooms/15456285;The heart of Lavapies;51571327;Susana;1;f;40.40931;-3.69968;200.0;1;0;0;0;0;1;0;1;5.0;2;1
Centro;554970313810483202;https://www.airbnb.com/rooms/554970313810483202;Precioso apartamento en Madrid Chueca 2 personas.;149527823;Dalsy;11;f;40.42367;-3.70073;148.0;1;0;1;0;0;0;1;23;4.43;2;0
Centro;578076605672314355;https://www.airbnb.com/rooms/578076605672314355;"Blueground | Huertas; amazing terrace";434208714;Blueground;202;f;40.4144883;-3.6997333;107.0;1;1;1;1;0;0;1;1;5.0;2;0
Latina;35794634;https://www.airbnb.com/rooms/35794634;Habi.sólo chica. Al lado  metro Aviación Española.;255736246;Mirian;1;f;40.38222;-3.7831;70.0;1;0;0;0;0;0;1;1;4.0;1;0
Retiro;4009274;https://www.airbnb.com/rooms/4009274;Ático céntrico con gran terraza;20678105;Cristina;1;f;40.40865;-3.68468;122.0;1;0;1;1;0;1;0;7;4.71;2;0
Centro;49601394;https://www.airbnb.com/rooms/49601394;Nomad Latina Terrace I apartment in Madrid;377605855;MIT House;289;f;40.41044;-3.70824;246.0;1;1;1;1;0;0;1;22;4.14;2;1
Centro;827983754642532578;https://www.airbnb.com/rooms/827983754642532578;Cozy interior studio in Sol;472867051;Patricia;1;f;40.4176841464951;-3.7092912291355744;125.0;0;0;1;0;0;0;1;19;4.26;2;0
Centro;1146223854113558279;https://www.airbnb.com/rooms/1146223854113558279;New flat in the heart of town;291253690;Fran Y Marta Isabel;289;t;40.41294822114217;-3.7062737123278335;320.0;1;1;1;0;0;0;1;5;5.0;2;1
Centro;42752921;https://www.airbnb.com/rooms/42752921;"Plaza Mayor & La Latina: Cool; Moderno; Aire Acond";312579227;Florentino;1;t;40.40933;-3.70886;128.0;1;0;1;0;0;0;1;98;4.84;2;0
Centro;6991988;https://www.airbnb.com/rooms/6991988;Delicious & spacy room+bath in Village house km 0!;16287439;Maria;2;t;40.41091;-3.69887;45.0;1;1;0;0;0;0;1;20;4.65;1;0
Centro;1522608;https://www.airbnb.com/rooms/1522608;Acogedor Apartamento.CENTRO. EN CHUECA/JUSTICIA/;8125749;Maria;2;f;40.426031;-3.698134;119.0;1;1;1;0;0;0;1;22;4.36;2;0
Centro;31149809;https://www.airbnb.com/rooms/31149809;Ribera Curtidores I - Temporary Stays;4677030;Jaime;5;f;40.40859;-3.70645;79.0;1;0;0;0;0;0;1;43;4.51;2;0
Arganzuela;22093111;https://www.airbnb.com/rooms/22093111;Cozy room close to the center;37995538;Alfonso;1;f;40.4025;-3.70167;141.0;1;1;1;1;0;1;0;23;4.86;1;0
Centro;28141817;https://www.airbnb.com/rooms/28141817;“The Pleasant Experience” CAVA BAJA 1.  N-101;212572141;Host Gdiez;13;t;40.4134;-3.70788;178.0;1;0;1;1;0;0;1;109;4.94;2;0
Centro;768987447443502806;https://www.airbnb.com/rooms/768987447443502806;BNBHolder Apartamentos en Sol Confort 5;488979108;Emilio;14;t;40.41724;-3.70356;360.0;1;0;1;1;0;0;1;16;4.88;2;1
Centro;970257221484409532;https://www.airbnb.com/rooms/970257221484409532;Habitación tranquila en ático;9185486;Lucía;1;t;40.4267991267556;-3.7092801555991177;42.0;1;1;1;0;0;0;1;24;4.88;1;0
Centro;780868307527115574;https://www.airbnb.com/rooms/780868307527115574;Hermoso estudio en Lavapies;491261498;Jose;5;f;40.40913;-3.69748;56.0;1;0;0;1;0;0;1;5;3.2;2;0
Centro;818045437599463682;https://www.airbnb.com/rooms/818045437599463682;Next to Plaza de España;498051877;Elena;1;f;40.42294818960287;-3.708693353112034;176.0;1;0;1;0;0;0;1;55;4.55;2;0
Centro;22094140;https://www.airbnb.com/rooms/22094140;Tu apartamento en el centro;9630173;Pablo;1;f;40.42561;-3.70611;157.0;1;0;0;0;0;0;1;5;4.6;2;0
Centro;47883477;https://www.airbnb.com/rooms/47883477;Artes Exclusive Iv apartment in Madrid;377605855;MIT House;289;f;40.41113;-3.70774;233.0;1;0;1;1;0;0;1;35;4.46;2;1
Centro;6083007;https://www.airbnb.com/rooms/6083007;Luxury Apartment in Museum Mile 1;20577458;Eliana NOAAN;16;t;40.41338;-3.69727;208.0;1;0;1;1;0;0;1;194;4.84;2;1
Centro;50171002;https://www.airbnb.com/rooms/50171002;Stay in the heart of Madrid;12450488;Ivan;1;f;40.42121;-3.70148;130.0;1;0;1;0;0;0;1;11;4.64;2;0
Centro;902857166922369107;https://www.airbnb.com/rooms/902857166922369107;"Two bedroom; quiet; central 65 sq.m";105708985;Rafael;25;f;40.4157606;-3.7010582;154.0;1;1;1;0;0;0;1;33;4.76;2;1
Chamberí;40908429;https://www.airbnb.com/rooms/40908429;Twin Room OYO Residencial Doña Berenguela;259148694;Paula;4;f;40.4303;-3.70231;128.0;0;0;0;0;0;0;1;0;0.0;1;0
Centro;31641468;https://www.airbnb.com/rooms/31641468;2 Bedroom Apartment - Chueca;227755714;Slow Suites Augusto;5;f;40.4213;-3.69721;327.0;1;0;1;1;0;0;1;97;4.67;2;1
Centro;1019348548918065282;https://www.airbnb.com/rooms/1019348548918065282;Fuencarral Elegance;50887257;Houxury;52;f;40.4207;-3.7003;85.0;1;0;0;1;0;0;1;1;5.0;2;0
Salamanca;19277654;https://www.airbnb.com/rooms/19277654;Loft;62517062;Diego;1;f;40.43277;-3.66675;177.0;1;0;0;0;0;0;1;0;0.0;2;0
Chamberí;944317576974130286;https://www.airbnb.com/rooms/944317576974130286;Chamberí Living - New Luxury Apartment (D);291253690;Fran Y Marta Isabel;289;t;40.4317229;-3.7079313;291.0;1;0;1;1;0;0;1;28;5.0;2;1
Centro;3028371;https://www.airbnb.com/rooms/3028371;Habitación  en el centro de Madrid;15425240;Ignacio;1;t;40.41116;-3.69885;47.0;1;1;1;0;0;0;1;63;4.67;1;0
Puente de Vallecas;22121943;https://www.airbnb.com/rooms/22121943;Habitacion 2. Para estudiar o trabajar;160981040;Laura;3;f;40.38952;-3.64967;112.0;1;0;0;0;0;0;1;9;4.56;1;0
Centro;1143751979867568507;https://www.airbnb.com/rooms/1143751979867568507;Suite de lujo con salón privado en piso señorial;87123389;Laura;2;f;40.42182960239519;-3.693779118995909;263.0;0;1;0;0;0;0;1;1;5.0;1;0
Centro;16361789;https://www.airbnb.com/rooms/16361789;"Amazing & Unique 1BD 1BTH - SOL; CITY CENTER";107146856;Ana;1;t;40.41476;-3.70269;132.0;1;1;1;1;0;0;1;241;4.76;2;0
Centro;28379440;https://www.airbnb.com/rooms/28379440;LA LATINA * Great Apartment in the Center*  WIFI;181909879;Sylwia;1;f;40.41017;-3.70931;157.0;1;0;1;1;0;0;1;93;4.88;2;1
Centro;883811803710976066;https://www.airbnb.com/rooms/883811803710976066;Peaceful studio in the Museum District;94823812;Gisele;1;t;40.4133583;-3.6977966;139.0;1;0;0;0;0;0;1;50;4.86;2;0
Centro;13199475;https://www.airbnb.com/rooms/13199475;MADRID Luxury Apartment 6P Location ROYAL PALACE;23490982;Cristina;1;t;40.42008;-3.71025;279.0;1;0;1;1;0;0;1;252;4.78;2;1
Centro;6435818;https://www.airbnb.com/rooms/6435818;DESIGN APARTMENT IN LA LATINA;15183471;Luis;3;f;40.41306;-3.71003;83.0;1;0;0;1;0;0;1;352;4.73;2;0
Centro;24006648;https://www.airbnb.com/rooms/24006648;Habitación en el centro de Madrid;12425325;María;1;f;40.42513;-3.70908;66.0;1;0;1;0;0;1;0;18;4.89;1;0
Centro;14528986;https://www.airbnb.com/rooms/14528986;Suite con baño privado/ Madrid;89814373;Alfredo;2;t;40.42189;-3.70138;60.0;1;0;1;0;0;0;1;52;4.88;1;0
Centro;582271994056516268;https://www.airbnb.com/rooms/582271994056516268;Room in Plaza Mayor;34830619;Raquel;9;t;40.414037149745255;-3.7089171558706022;206.0;1;0;0;1;0;1;0;23;4.7;1;0
Tetuán;22158819;https://www.airbnb.com/rooms/22158819;Piso confortable zona Cuzco/Santiago Bernabeu.;161829162;Maria Del Puy;1;f;40.45953;-3.6956;146.0;1;0;1;1;0;0;1;4;5.0;2;1
Arganzuela;24497663;https://www.airbnb.com/rooms/24497663;CUARTO PARA 2 MADRID CENTRAL Y PARKING SI QUIERES;179391668;Manuel;4;f;40.41277;-3.72046;141.0;1;1;1;0;0;1;1;17;5.0;1;1
Centro;1104946842484740153;https://www.airbnb.com/rooms/1104946842484740153;Zona Palacio Madrid;65079195;Ana;2;f;40.41475854236454;-3.711157445013558;100.0;1;0;1;0;0;1;0;0;0.0;1;0
Centro;16656383;https://www.airbnb.com/rooms/16656383;Sharing 8 bed room mixed;97914995;Hostels MeetingPoint- Madrid;6;f;40.4144;-3.71492;17.0;1;0;0;1;0;0;1;157;4.21;0;0
Moncloa - Aravaca;22161781;https://www.airbnb.com/rooms/22161781;Habitación para 1 o 2 personas en centro de Madrid;161871019;Pedro;2;f;40.4212;-3.71588;121.0;1;0;1;1;0;1;0;20;4.85;1;0
Centro;21307507;https://www.airbnb.com/rooms/21307507;Madrid Atocha.;48327231;Juan Alfonso;2;t;40.41279;-3.69762;106.0;1;0;0;0;0;0;1;5;5.0;2;1
Centro;897755408908684478;https://www.airbnb.com/rooms/897755408908684478;estudio en el barrio  la Latina;511831404;Alfonso;2;f;40.41222;-3.71215;105.0;1;0;0;0;0;0;1;20;4.45;2;0
Centro;30877342;https://www.airbnb.com/rooms/30877342;Santa Ana Suite I;112373304;Daniel;64;t;40.41563;-3.70137;136.0;1;0;1;1;0;0;1;102;4.74;2;0
Centro;1069270302374275030;https://www.airbnb.com/rooms/1069270302374275030;Piso dos habitaciones Gran Vía;7059146;Diego;5;t;40.419956214363694;-3.701781781041281;156.0;1;0;0;1;0;0;1;24;4.79;2;1
Centro;19278272;https://www.airbnb.com/rooms/19278272;"Habitación céntrica. Barrio las letras; Huertas";135007921;Alexandra;1;f;40.41414;-3.69795;157.0;1;0;0;0;0;1;0;34;4.79;1;0
Centro;19270198;https://www.airbnb.com/rooms/19270198;Habitación doble con balcón Puerta del Sol;132278256;Alejandro;3;f;40.41577;-3.70352;157.0;0;0;0;1;0;0;1;55;4.89;1;0
Centro;9982683;https://www.airbnb.com/rooms/9982683;HABITACIÓN centrica y confortable en pleno centro.;23491551;Alfred;1;t;40.42111;-3.70301;56.0;1;0;0;0;0;1;0;382;4.79;1;0
Centro;44145027;https://www.airbnb.com/rooms/44145027;Centro/Sol Apartamento estudio (2 adultos);307123621;Sol Square;35;f;40.4168;-3.70445;149.0;1;0;0;1;0;0;1;24;4.46;2;0
Centro;633764133923435310;https://www.airbnb.com/rooms/633764133923435310;Zona Preciados I;59303390;Alejandro;3;f;40.41896;-3.70776;100.0;1;0;0;1;0;0;1;182;4.78;2;0
Centro;868774522602383364;https://www.airbnb.com/rooms/868774522602383364;WARM ROOM in a charming penthouse Sol-Opera;20907323;Ruben;9;t;40.41692209820667;-3.707784275877342;71.0;1;0;1;1;0;0;1;11;4.73;1;0
Centro;925845192775694580;https://www.airbnb.com/rooms/925845192775694580;Hermoso Piso Estudio en Plaza Mayor - Sol;491261498;Jose;5;f;40.41526;-3.70787;91.0;1;0;1;1;0;0;1;2;4.0;2;0
Carabanchel;45111319;https://www.airbnb.com/rooms/45111319;2 habitaciones a 2 calles del metro Carabanchel;132101541;Roberto;3;t;40.38735;-3.74481;82.0;1;0;0;0;0;0;1;0;0.0;1;1
Centro;44988896;https://www.airbnb.com/rooms/44988896;Artistic B&B - Double Large ( Birds);361997880;Artistic BB;6;f;40.41327;-3.69747;236.0;0;0;0;1;0;1;0;0;0.0;1;0
Centro;29008799;https://www.airbnb.com/rooms/29008799;"Luminoso; agradable -Corazón de Madrid; Sol/Mayor-";106491123;Antonio;8;f;40.41232;-3.70536;142.0;1;1;1;1;0;1;0;213;4.75;2;0
Centro;23789248;https://www.airbnb.com/rooms/23789248;Habitación Doble 4. Centro Sol Atocha Prado Madrid;24239436;Gisselle;3;f;40.41264;-3.69655;25.0;1;0;0;0;0;1;0;77;4.68;1;0
Arganzuela;4082994;https://www.airbnb.com/rooms/4082994;CÉNTRICA y amplia habitación DOBLE/INDIVIDUAL;16579334;Felipe;4;f;40.39896;-3.69973;141.0;1;0;1;0;0;0;1;54;4.26;1;0
Centro;767289868042749414;https://www.airbnb.com/rooms/767289868042749414;Piso Calle Toledo;40877988;Raul;125;f;40.411;-3.70902;99.0;1;1;0;0;0;0;1;93;4.7;2;0
Barajas;22173645;https://www.airbnb.com/rooms/22173645;Confortable Apartamento 1 hab. 4 personas Max.;161976701;Juan;1;f;40.47392;-3.58179;101.0;1;0;1;1;0;1;0;67;4.82;2;0
Centro;42579160;https://www.airbnb.com/rooms/42579160;Apartamento con Terraza al Palacio Real;251971975;Alfonso;3;t;40.42136;-3.71019;257.0;1;0;0;1;0;0;1;158;4.96;2;1
Centro;32181969;https://www.airbnb.com/rooms/32181969;Cozy room in the center of Madrid;48397028;Giorgio;3;t;40.41285;-3.70282;52.0;1;0;1;0;0;1;0;219;4.95;1;0
Centro;38685708;https://www.airbnb.com/rooms/38685708;Centrally located & Modern 40m2 Flat in Malasaña;460391145;Marta Y Fran;125;t;40.42422;-3.70261;122.0;1;0;0;1;0;0;1;141;4.77;2;0
Centro;600555789148214580;https://www.airbnb.com/rooms/600555789148214580;Cama en habitación compartida 8 personas(mixto);453229690;LaPacha Hostel;15;f;40.42232;-3.70477;31.0;1;0;1;1;0;1;0;26;4.46;0;0
Centro;1110916286033013445;https://www.airbnb.com/rooms/1110916286033013445;Room iof 4 n the center of Madrid n4;566507860;Jose Guillermo;4;f;40.42428;-3.70857;74.0;1;1;0;0;0;0;1;11;4.27;1;0
Centro;734034204881437664;https://www.airbnb.com/rooms/734034204881437664;Chic6 Gran via luxury;327353271;Julieta Y Julián;28;f;40.42102;-3.7037;288.0;1;0;0;0;0;1;0;0;0.0;2;1
Centro;1126580895880126707;https://www.airbnb.com/rooms/1126580895880126707;Cozy studio for 4 pax in Gran Via;291253690;Fran Y Marta Isabel;289;t;40.42354881436677;-3.709739420182622;126.0;1;0;1;0;0;0;1;7;5.0;2;0
Centro;51995681;https://www.airbnb.com/rooms/51995681;Central apartment W/ 2Beds and 1baths-Plaza Mayor;413137791;Botoneras;5;f;40.41429;-3.70585;206.0;1;0;1;1;0;0;1;103;4.69;2;1
Centro;628394;https://www.airbnb.com/rooms/628394;"Spectacular Triplex in Canaleja; Sol";3121587;Pullover;2;f;40.41730117797851;-3.702075958251953;353.0;1;0;1;1;0;0;1;80;4.57;2;1
Chamberí;22178034;https://www.airbnb.com/rooms/22178034;Habitación Nuevos Ministerios;162015399;Yolanda;1;f;40.44501;-3.69714;128.0;1;0;0;0;0;1;0;0;0.0;1;0
Centro;1120220796513899602;https://www.airbnb.com/rooms/1120220796513899602;Alojamiento entero en el centro de Madrid;565888217;Anthony;3;f;40.40945966138531;-3.701322363316274;86.0;1;0;0;0;0;0;1;14;4.57;2;0
Centro;54398233;https://www.airbnb.com/rooms/54398233;Antiguo Madrid;229138489;Antonio;27;f;40.40987;-3.6967;83.0;1;0;0;0;0;1;0;114;4.82;2;0
Centro;29812405;https://www.airbnb.com/rooms/29812405;APARTAMENTO ACOGEDOR PUERTA DEL SOL;164713866;Marta;4;t;40.41504;-3.70058;83.0;1;1;0;1;0;1;0;243;4.72;2;0
Centro;1077440483513627312;https://www.airbnb.com/rooms/1077440483513627312;Bonito piso en el centro;331982718;Gema;27;t;40.4100881;-3.7003154;75.0;1;0;0;0;0;0;1;1;5.0;2;0
Centro;919466674543614143;https://www.airbnb.com/rooms/919466674543614143;Hermoso apto en la Latina;1771095;Hans;15;f;40.41044145246886;-3.710217772346026;166.0;1;0;0;0;0;0;1;25;4.8;2;1
Centro;28295823;https://www.airbnb.com/rooms/28295823;“The Art’s Corner” Apartament CAVA BAJA 1. N-106;212572141;Host Gdiez;13;t;40.4134;-3.7079;191.0;1;0;1;1;0;0;1;81;4.78;2;0
Centro;938346475353512745;https://www.airbnb.com/rooms/938346475353512745;Echegaray Viii apartment in Madrid;377605855;MIT House;289;f;40.415026176416085;-3.7005603291356337;331.0;1;1;1;1;0;0;1;29;4.45;2;1
Centro;888966875656784691;https://www.airbnb.com/rooms/888966875656784691;Cozy & Modern Studio - Chueca;514213964;Siete Monos Gestión Inmobiliaria;5;t;40.42271270575294;-3.7015435172916384;168.0;1;1;0;1;0;0;1;3;4.0;2;0
Centro;600349701712641739;https://www.airbnb.com/rooms/600349701712641739;Preciosa habitación en barrio de chueca HAB-A;117297770;Grupo;4;f;40.42312;-3.69927;80.0;1;1;0;0;0;0;1;58;4.31;1;0
Centro;18611284;https://www.airbnb.com/rooms/18611284;Dúplex diáfano en Malasaña.  Luminoso y silencioso;19896856;Eduardo;1;f;40.42716;-3.70527;300.0;1;0;0;1;0;0;1;29;4.9;2;1
Centro;45279512;https://www.airbnb.com/rooms/45279512;"Bright; central; Gran Vía; 1 bedroom;  AC";365754112;Froilan;4;t;40.41939;-3.70047;188.0;1;0;1;1;0;0;1;15;4.8;2;0
Chamartín;36351918;https://www.airbnb.com/rooms/36351918;Blue Room;58767211;Juan;2;f;40.44066;-3.67411;129.0;1;0;0;1;1;0;1;2;4.5;1;0
Centro;36353134;https://www.airbnb.com/rooms/36353134;Tu refugio urbano: descansa y explora;153136105;Alberto;3;f;40.41298;-3.71021;157.0;1;0;0;0;0;0;1;10;4.6;1;0
Centro;10047684;https://www.airbnb.com/rooms/10047684;Centro de Madrid!!!;14314106;Natalia;1;t;40.4095;-3.69947;74.0;1;0;0;0;0;0;1;170;4.79;1;0
Centro;1173101332493288766;https://www.airbnb.com/rooms/1173101332493288766;Los herradores de San Miguel  (1);579147961;Holplace;8;f;40.416544954;-3.708609132;64.0;1;0;1;0;0;0;1;0;0.0;2;0
Centro;6477859;https://www.airbnb.com/rooms/6477859;Familia & Amigos & Arte & Alegría&Madrid centro;33844767;Elena Y Pachi;1;f;40.41063;-3.71173;189.0;1;1;0;0;0;0;1;51;5.0;2;0
Puente de Vallecas;22122090;https://www.airbnb.com/rooms/22122090;Habitacion 3. Para estudiar o trabajar;160981040;Laura;3;f;40.38938;-3.6478;112.0;1;0;0;0;0;0;1;8;4.25;1;0
Centro;23301767;https://www.airbnb.com/rooms/23301767;Espléndido Apartamento en Cava Baja - La Latina;40877988;Raul;125;f;40.41343;-3.7082;91.0;1;0;1;1;0;0;1;300;4.71;2;0
Centro;51224981;https://www.airbnb.com/rooms/51224981;Your Best Experience in Plaza Mayor;414684850;Raquel;1;f;40.41295;-3.70752;122.0;1;1;1;1;0;0;1;43;4.26;2;0
Centro;853739035682361011;https://www.airbnb.com/rooms/853739035682361011;Acogedor Piso en Madrid Centro;389829910;Alberto;6;f;40.42038420738642;-3.702702206797331;115.0;1;1;0;0;0;0;1;114;4.54;2;0
Centro;954242789092072536;https://www.airbnb.com/rooms/954242789092072536;Charming Puerta del Sol Center I;407297883;Ruwen;3;f;40.41699;-3.70318;166.0;1;0;1;1;0;0;1;8;4.25;2;1
Centro;1120251898856555139;https://www.airbnb.com/rooms/1120251898856555139;Fuencarral Penthouse;53535785;I Love Madrid;4;t;40.4247004;-3.7008587;139.0;1;0;1;1;0;0;1;15;4.6;2;1
Centro;685136472962266675;https://www.airbnb.com/rooms/685136472962266675;M083 Apartment in Pelayo;471977881;Rodrigo;147;f;40.42181;-3.6989;64.0;1;0;0;0;0;0;1;0;0.0;2;0
Tetuán;559277025980128059;https://www.airbnb.com/rooms/559277025980128059;Nuevo Piso Castellana Norte Ml9c;444912851;Duke;136;f;40.47267;-3.69176;146.0;1;0;0;0;0;0;1;11;4.18;2;0
Centro;684457777624920527;https://www.airbnb.com/rooms/684457777624920527;M034 Apartment in Fuencarral;471977881;Rodrigo;147;f;40.4231;-3.70021;95.0;1;0;1;0;0;0;1;0;0.0;2;1
Centro;967987901721878460;https://www.airbnb.com/rooms/967987901721878460;limehome Madrid Fomento|2 Bedroom Apt Ground Floor;418270816;Limehome;50;f;40.4221535;-3.7108885;353.0;1;0;0;1;0;0;1;0;0.0;2;1
Centro;582329503255955866;https://www.airbnb.com/rooms/582329503255955866;Room with  balcony to Plaza Mayor private bathroom;34830619;Raquel;9;t;40.414069757791;-3.708283483950958;109.0;1;1;0;1;0;1;0;1;3.0;1;0
Centro;1070115917313732631;https://www.airbnb.com/rooms/1070115917313732631;Honey Apartment in Madrid Center;556823440;Maria Jose;1;f;40.40967333309863;-3.7040932291783735;386.0;1;0;0;1;0;0;1;3;5.0;2;1
Centro;1089120139987740367;https://www.airbnb.com/rooms/1089120139987740367;Estudio en Centro de Madrid.;553550435;Javier;1;f;40.42579;-3.70414;82.0;1;1;0;1;0;0;1;20;4.7;2;0
Centro;968751005994503687;https://www.airbnb.com/rooms/968751005994503687;"Habitación individual ;Chueca Madrid Center";230314871;Javier;3;t;40.421227;-3.697311;64.0;1;0;1;0;0;0;1;9;4.89;1;0
Centro;736014044594718794;https://www.airbnb.com/rooms/736014044594718794;Apartamento en Malasaña - Alquiler de temporada;483016035;Marcos;1;f;40.42515;-3.70633;162.0;1;0;1;0;0;0;1;16;4.5;2;0
Centro;47883473;https://www.airbnb.com/rooms/47883473;Latina Terrace Iv apartment in Madrid;377605855;MIT House;289;f;40.40954;-3.709;321.0;1;1;1;1;0;0;1;40;4.25;2;1
Centro;1004973226916908147;https://www.airbnb.com/rooms/1004973226916908147;GuestReady - Trendy residence near Plaza Mayor;542387953;GuestReady;1;f;40.41724785976444;-3.710908334950244;178.0;0;0;0;1;0;0;1;8;4.75;2;1
Centro;51762909;https://www.airbnb.com/rooms/51762909;Beautiful Renovated Loft in the center 012;107335103;Jose Alejandro;102;f;40.4251;-3.70955;68.0;1;1;1;1;0;0;1;118;4.59;2;0
Centro;7812224;https://www.airbnb.com/rooms/7812224;Loft in downtown Madrid (La Latina);4760483;Sergio;3;t;40.40959;-3.71149;157.0;1;0;0;1;0;1;0;54;4.63;2;1
Centro;28243544;https://www.airbnb.com/rooms/28243544;Axel City with Breakfasts - 1 Pax;198579069;Axel Hotel Madrid - Adults Only;16;f;40.41216;-3.69945;316.0;0;0;1;1;0;0;1;1;5.0;1;0
Centro;902910447812807840;https://www.airbnb.com/rooms/902910447812807840;Habitación Doble Pequeña;457391751;Alojamiento Boutique;11;f;40.422653;-3.6961137;135.0;0;0;0;1;0;0;1;0;0.0;1;0
Centro;1095260290420687403;https://www.airbnb.com/rooms/1095260290420687403;Beautiful property for 2 ppl. at Madrid;369983177;"Loic; Estelle And Co";1;f;40.40721;-3.69942;209.0;0;0;0;1;0;0;1;0;0.0;2;0
Centro;965763647757618633;https://www.airbnb.com/rooms/965763647757618633;Cool Loft para 3pax a 50 metros de la Plaza Mayor;480261102;VariosMundos;63;f;40.414877050224256;-3.7068341387036776;118.0;1;1;0;1;0;0;1;29;4.45;2;0
Centro;39068967;https://www.airbnb.com/rooms/39068967;Estudio atico en malasaña-chueca con encanto;3540591;Max;12;t;40.42587;-3.70645;91.0;1;0;1;1;1;0;1;29;4.83;2;0
